====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 316000 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =040177.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  8921.04E-05  2428.67E-12
300000.E-01  8917.94E-05  2046.34E-10
450000.E-01  8918.26E-05  2326.91E-11
600000.E-01  8913.99E-05  1786.28E-10
750000.E-01  8918.28E-05  3987.50E-10
900000.E-01  8910.83E-05  8699.51E-11
105000.E+00  8913.73E-05  5332.17E-10
120000.E+00  8899.60E-05  4608.94E-11
135000.E+00  8899.87E-05  2557.99E-10
150000.E+00  8910.61E-05  8227.41E-10
165000.E+00  8917.46E-05  2393.96E-10
180000.E+00  8929.48E-05  7436.27E-10
195000.E+00  8932.02E-05  8945.96E-10
210000.E+00  8938.09E-05  1158.45E-09
225000.E+00  8934.83E-05  1639.06E-10
240000.E+00  8925.53E-05  8205.53E-10
255000.E+00  8930.50E-05  1058.88E-09
270000.E+00  8938.13E-05  1728.46E-09
285000.E+00  8931.41E-05  2482.33E-10
300000.E+00  8941.12E-05  5347.48E-10
315000.E+00  8945.99E-05  2252.71E-10
330000.E+00  8942.82E-05  3434.16E-09
345000.E+00  8937.37E-05  1969.82E-09
360000.E+00  8935.93E-05  6199.00E-10
375000.E+00  8937.23E-05  4000.70E-10
390000.E+00  8939.03E-05  8849.63E-10
405000.E+00  8944.23E-05  8943.96E-10
420000.E+00  8943.99E-05  4087.21E-09
435000.E+00  8939.96E-05  1988.84E-09
450000.E+00  8939.79E-05  1641.57E-09
465000.E+00  8932.92E-05  7428.76E-10
480000.E+00  8917.81E-05  1167.29E-09
495000.E+00  8921.73E-05  7267.36E-10
510000.E+00  8924.59E-05  6318.13E-10
525000.E+00  8924.77E-05  3487.28E-10
540000.E+00  8930.27E-05  2054.88E-09
555000.E+00  8950.04E-05  7264.52E-10
570000.E+00  8951.25E-05  1226.74E-09
585000.E+00  8950.29E-05  5649.89E-10
600000.E+00  8948.11E-05  1530.75E-09
615000.E+00  8941.59E-05  3868.50E-09
630000.E+00  8941.53E-05  2489.22E-09
645000.E+00  8956.57E-05  1687.96E-09
660000.E+00  8964.31E-05  3006.87E-09
675000.E+00  8966.50E-05  2087.03E-09
690000.E+00  8971.43E-05  7332.02E-10
705000.E+00  8996.25E-05  2492.64E-09
720000.E+00  8990.07E-05  3011.08E-09
735000.E+00  8995.38E-05  1484.28E-09
750000.E+00  8997.42E-05  6073.70E-10
765000.E+00  9009.46E-05  8873.76E-10
780000.E+00  9002.75E-05  1301.09E-09
795000.E+00  9003.45E-05  4573.68E-09
810000.E+00  9007.65E-05  8633.87E-09
825000.E+00  9001.77E-05  2027.79E-09
840000.E+00  8992.78E-05  1992.07E-09
855000.E+00  8989.81E-05  1126.42E-09
870000.E+00  8982.15E-05  1401.31E-09
885000.E+00  8976.91E-05  1093.57E-09
900000.E+00  8968.44E-05  2154.84E-09
915000.E+00  8974.21E-05  6470.40E-09
930000.E+00  8963.19E-05  1146.70E-09
945000.E+00  8975.06E-05  6196.68E-09
960000.E+00  8973.19E-05  1463.95E-09
975000.E+00  8965.55E-05  4956.59E-09
990000.E+00  8956.08E-05  3703.21E-09
100500.E+01  8969.40E-05  9796.21E-10
102000.E+01  8976.06E-05  9430.69E-10
103500.E+01  8979.21E-05  9310.64E-10
105000.E+01  8989.28E-05  1840.30E-09
106500.E+01  8976.26E-05  3350.59E-09
108000.E+01  8969.69E-05  5913.32E-09
109500.E+01  8975.97E-05  7916.06E-09
111000.E+01  8982.31E-05  3701.62E-09
112500.E+01  9000.95E-05  2676.30E-09
114000.E+01  8991.57E-05  9115.32E-08
115500.E+01  8996.29E-05  5223.58E-09
117000.E+01  8986.77E-05  1291.46E-09
118500.E+01  8981.51E-05  2508.95E-08
120000.E+01  8990.65E-05  7936.51E-10
121500.E+01  9013.11E-05  1600.99E-09
123000.E+01  9010.50E-05  6323.82E-09
124500.E+01  9026.29E-05  2482.76E-09
126000.E+01  9009.70E-05  2922.45E-09
127500.E+01  8996.35E-05  2792.49E-09
129000.E+01  8986.28E-05  7448.07E-09
130500.E+01  8987.66E-05  6127.04E-09
132000.E+01  8977.55E-05  6865.33E-09
133500.E+01  8964.62E-05  5268.05E-09
135000.E+01  8964.44E-05  2178.24E-09
136500.E+01  8951.73E-05  3406.96E-09
138000.E+01  8973.02E-05  1121.85E-09
139500.E+01  8994.33E-05  5976.78E-09
141000.E+01  8998.99E-05  4335.89E-09
142500.E+01  9001.85E-05  1968.86E-09
144000.E+01  9031.77E-05  6885.71E-09
145500.E+01  9016.24E-05  1266.65E-09
147000.E+01  8971.18E-05  4864.63E-08
148500.E+01  8911.72E-05  1682.64E-09
150000.E+01  8918.36E-05  1949.36E-09
