====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 22400 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =031301.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  1203.61E-03  4180.28E-09
300000.E-01  1204.27E-03  5772.88E-08
450000.E-01  1205.58E-03  2315.11E-08
600000.E-01  1205.19E-03  4072.75E-08
750000.E-01  1207.62E-03  7256.64E-08
900000.E-01  1209.52E-03  1386.05E-07
105000.E+00  1209.99E-03  6804.61E-08
120000.E+00  1211.07E-03  7111.01E-08
135000.E+00  1210.71E-03  5089.33E-08
150000.E+00  1213.11E-03  2342.75E-07
165000.E+00  1213.83E-03  5945.45E-08
180000.E+00  1215.32E-03  3825.88E-08
195000.E+00  1217.31E-03  1355.22E-07
210000.E+00  1216.97E-03  6935.02E-08
225000.E+00  1216.58E-03  1935.49E-07
240000.E+00  1216.50E-03  4574.35E-08
255000.E+00  1218.74E-03  1224.10E-07
270000.E+00  1219.00E-03  9671.75E-08
285000.E+00  1218.83E-03  6783.02E-07
300000.E+00  1220.35E-03  1408.77E-07
315000.E+00  1221.31E-03  8749.74E-08
330000.E+00  1222.01E-03  2622.78E-07
345000.E+00  1224.33E-03  1472.07E-07
360000.E+00  1224.57E-03  4124.54E-07
375000.E+00  1224.23E-03  5171.56E-07
390000.E+00  1227.61E-03  2411.48E-07
405000.E+00  1228.78E-03  1062.34E-07
420000.E+00  1228.64E-03  9848.06E-08
435000.E+00  1230.31E-03  2046.94E-07
450000.E+00  1230.46E-03  4772.48E-08
465000.E+00  1231.67E-03  3350.06E-08
480000.E+00  1231.77E-03  2050.28E-07
495000.E+00  1232.21E-03  1962.55E-07
510000.E+00  1231.05E-03  1703.44E-07
525000.E+00  1232.89E-03  5892.87E-08
540000.E+00  1233.39E-03  1005.34E-07
555000.E+00  1236.64E-03  1583.67E-07
570000.E+00  1237.56E-03  5680.21E-08
585000.E+00  1237.87E-03  1443.36E-07
600000.E+00  1239.62E-03  1066.03E-07
615000.E+00  1241.69E-03  8004.34E-08
630000.E+00  1241.24E-03  4842.93E-07
645000.E+00  1242.31E-03  4503.09E-07
660000.E+00  1242.72E-03  1142.85E-07
675000.E+00  1240.89E-03  8053.11E-08
690000.E+00  1242.74E-03  7328.26E-08
705000.E+00  1245.05E-03  2253.67E-07
720000.E+00  1247.31E-03  6188.27E-08
735000.E+00  1247.90E-03  9838.60E-08
750000.E+00  1249.84E-03  3907.69E-08
765000.E+00  1250.83E-03  7723.39E-08
780000.E+00  1248.51E-03  5687.83E-08
795000.E+00  1249.86E-03  1128.76E-06
810000.E+00  1250.53E-03  9075.17E-08
825000.E+00  1251.68E-03  1160.09E-07
840000.E+00  1253.55E-03  9286.91E-08
855000.E+00  1255.20E-03  1059.53E-07
870000.E+00  1254.59E-03  3524.03E-07
885000.E+00  1253.44E-03  4978.86E-07
900000.E+00  1254.36E-03  6991.99E-08
915000.E+00  1255.25E-03  1575.86E-07
930000.E+00  1256.69E-03  1030.24E-07
945000.E+00  1258.06E-03  8434.09E-08
960000.E+00  1259.97E-03  8895.72E-08
975000.E+00  1259.98E-03  1230.69E-07
990000.E+00  1260.99E-03  1025.55E-07
100500.E+01  1260.52E-03  3236.51E-07
102000.E+01  1263.64E-03  3748.16E-08
103500.E+01  1264.40E-03  5005.61E-08
105000.E+01  1265.85E-03  1373.75E-07
106500.E+01  1268.41E-03  2050.62E-07
108000.E+01  1268.54E-03  9334.65E-08
109500.E+01  1270.29E-03  1956.31E-07
111000.E+01  1269.85E-03  1146.36E-07
112500.E+01  1271.62E-03  1263.21E-07
114000.E+01  1271.22E-03  4418.35E-08
115500.E+01  1272.80E-03  3016.99E-07
117000.E+01  1273.84E-03  1106.69E-07
118500.E+01  1273.00E-03  1793.78E-07
120000.E+01  1273.08E-03  4850.72E-08
121500.E+01  1275.03E-03  3266.62E-07
123000.E+01  1276.82E-03  4972.40E-08
124500.E+01  1281.22E-03  7252.65E-08
126000.E+01  1280.38E-03  1403.52E-07
127500.E+01  1280.91E-03  2278.34E-07
129000.E+01  1280.17E-03  2043.59E-07
130500.E+01  1281.99E-03  6091.94E-07
132000.E+01  1284.03E-03  2183.09E-07
133500.E+01  1284.20E-03  2026.73E-07
135000.E+01  1283.48E-03  3116.40E-07
136500.E+01  1287.09E-03  4554.66E-07
138000.E+01  1288.24E-03  1022.91E-07
139500.E+01  1287.72E-03  6095.79E-08
141000.E+01  1287.34E-03  1662.83E-07
142500.E+01  1288.60E-03  8480.60E-08
144000.E+01  1289.39E-03  3437.70E-07
145500.E+01  1290.14E-03  3699.35E-07
147000.E+01  1293.30E-03  2731.98E-07
148500.E+01  1298.44E-03  1030.40E-06
150000.E+01  1299.19E-03  3667.48E-07
