====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 37400 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =042994.01
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  7936.27E-04  1737.50E-09
300000.E-01  7944.42E-04  3271.06E-09
450000.E-01  7962.22E-04  6285.81E-09
600000.E-01  7964.94E-04  1150.14E-08
750000.E-01  7960.34E-04  4978.09E-08
900000.E-01  7959.17E-04  2350.08E-08
105000.E+00  7958.19E-04  4456.27E-08
120000.E+00  7963.50E-04  4547.60E-08
135000.E+00  7979.44E-04  1900.78E-07
150000.E+00  7983.76E-04  1202.56E-07
165000.E+00  7985.35E-04  5738.04E-08
180000.E+00  7982.98E-04  3042.46E-08
195000.E+00  7986.35E-04  9945.12E-08
210000.E+00  7987.86E-04  7462.00E-08
225000.E+00  7990.35E-04  2132.68E-08
240000.E+00  7987.95E-04  2132.00E-07
255000.E+00  7998.71E-04  2806.07E-08
270000.E+00  8000.91E-04  3186.60E-08
285000.E+00  7996.56E-04  4862.28E-08
300000.E+00  7995.43E-04  4991.27E-08
315000.E+00  8003.08E-04  6520.68E-08
330000.E+00  8029.91E-04  4505.33E-07
345000.E+00  8038.03E-04  2820.61E-08
360000.E+00  8018.37E-04  6760.44E-08
375000.E+00  8027.47E-04  4117.56E-08
390000.E+00  8030.21E-04  4309.84E-08
405000.E+00  8030.10E-04  1357.14E-07
420000.E+00  8018.14E-04  1003.33E-07
435000.E+00  8021.63E-04  4957.64E-08
450000.E+00  8021.18E-04  1814.27E-07
465000.E+00  8024.07E-04  1454.97E-07
480000.E+00  8029.03E-04  2761.15E-07
495000.E+00  8035.85E-04  5074.63E-08
510000.E+00  8029.20E-04  1488.88E-07
525000.E+00  8038.64E-04  6019.48E-08
540000.E+00  8045.75E-04  4550.09E-08
555000.E+00  8053.55E-04  2244.56E-07
570000.E+00  8054.11E-04  1108.02E-07
585000.E+00  8055.54E-04  3075.03E-08
600000.E+00  8058.39E-04  3124.20E-08
615000.E+00  8061.55E-04  6319.85E-08
630000.E+00  8070.18E-04  2810.76E-07
645000.E+00  8068.73E-04  1739.26E-07
660000.E+00  8069.98E-04  3001.22E-07
675000.E+00  8074.01E-04  9589.08E-08
690000.E+00  8066.76E-04  8271.15E-08
705000.E+00  8066.77E-04  2181.70E-08
720000.E+00  8060.64E-04  8696.09E-08
735000.E+00  8055.07E-04  7819.50E-08
750000.E+00  8067.97E-04  3491.67E-07
765000.E+00  8075.77E-04  2971.82E-08
780000.E+00  8078.13E-04  3761.54E-08
795000.E+00  8077.68E-04  1212.22E-07
810000.E+00  8075.99E-04  1833.10E-07
825000.E+00  8085.21E-04  4732.14E-08
840000.E+00  8089.04E-04  4893.31E-08
855000.E+00  8074.49E-04  4083.13E-08
870000.E+00  8069.86E-04  3366.88E-08
885000.E+00  8074.86E-04  3714.81E-08
900000.E+00  8083.13E-04  2641.07E-08
915000.E+00  8068.48E-04  3391.75E-08
930000.E+00  8073.97E-04  5605.86E-08
945000.E+00  8083.64E-04  6654.97E-08
960000.E+00  8095.62E-04  1332.59E-07
975000.E+00  8098.30E-04  4819.16E-08
990000.E+00  8106.24E-04  5161.45E-08
100500.E+01  8110.23E-04  5517.63E-08
102000.E+01  8110.14E-04  2528.74E-07
103500.E+01  8111.11E-04  6049.04E-08
105000.E+01  8110.13E-04  2792.34E-08
106500.E+01  8115.07E-04  2182.14E-07
108000.E+01  8113.29E-04  1051.24E-06
109500.E+01  8119.17E-04  3164.78E-08
111000.E+01  8123.77E-04  3027.75E-07
112500.E+01  8126.89E-04  5919.43E-08
114000.E+01  8126.00E-04  3760.01E-07
115500.E+01  8130.08E-04  1044.81E-07
117000.E+01  8130.92E-04  5955.81E-08
118500.E+01  8130.92E-04  6885.81E-08
120000.E+01  8129.54E-04  5871.44E-08
121500.E+01  8122.03E-04  3785.99E-08
123000.E+01  8118.66E-04  5156.41E-08
124500.E+01  8135.50E-04  4014.69E-08
126000.E+01  8137.00E-04  3549.56E-08
127500.E+01  8144.04E-04  6533.87E-08
129000.E+01  8151.80E-04  2491.50E-08
130500.E+01  8159.38E-04  3962.28E-08
132000.E+01  8160.49E-04  5540.08E-08
133500.E+01  8159.66E-04  8326.30E-08
135000.E+01  8163.55E-04  1090.95E-07
136500.E+01  8155.12E-04  7015.93E-08
138000.E+01  8160.81E-04  2744.66E-08
139500.E+01  8166.48E-04  1395.55E-06
141000.E+01  8173.59E-04  5234.81E-08
142500.E+01  8169.97E-04  7126.64E-08
144000.E+01  8175.94E-04  1544.52E-07
145500.E+01  8154.64E-04  1381.36E-07
147000.E+01  8170.11E-04  5284.70E-08
148500.E+01  8173.24E-04  1350.49E-07
150000.E+01  8171.49E-04  1038.61E-07
