====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 29600 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =029541.01
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  2878.99E-04  6734.40E-11
300000.E-01  2877.47E-04  6446.81E-10
450000.E-01  2874.71E-04  2856.75E-10
600000.E-01  2874.92E-04  4344.84E-10
750000.E-01  2874.03E-04  2728.33E-09
900000.E-01  2873.56E-04  1092.07E-09
105000.E+00  2869.66E-04  4570.71E-09
120000.E+00  2868.74E-04  3284.76E-09
135000.E+00  2867.29E-04  4953.86E-09
150000.E+00  2867.76E-04  4932.28E-09
165000.E+00  2868.66E-04  7680.22E-09
180000.E+00  2867.32E-04  1931.49E-08
195000.E+00  2867.03E-04  6421.05E-09
210000.E+00  2867.46E-04  3078.79E-09
225000.E+00  2867.50E-04  2669.76E-08
240000.E+00  2867.77E-04  3742.95E-08
255000.E+00  2868.92E-04  7075.85E-09
270000.E+00  2869.94E-04  1746.78E-08
285000.E+00  2872.80E-04  1606.73E-08
300000.E+00  2870.52E-04  7725.45E-09
315000.E+00  2872.10E-04  1974.21E-08
330000.E+00  2872.82E-04  1071.15E-08
345000.E+00  2872.34E-04  1110.81E-08
360000.E+00  2873.05E-04  1636.66E-08
375000.E+00  2874.00E-04  1872.47E-08
390000.E+00  2878.03E-04  1328.77E-08
405000.E+00  2880.67E-04  4638.54E-08
420000.E+00  2882.31E-04  3170.96E-08
435000.E+00  2883.98E-04  2470.11E-08
450000.E+00  2886.03E-04  7526.20E-09
465000.E+00  2885.60E-04  3215.01E-08
480000.E+00  2887.02E-04  4972.50E-09
495000.E+00  2888.76E-04  2044.08E-08
510000.E+00  2886.90E-04  1882.05E-08
525000.E+00  2888.31E-04  6166.24E-09
540000.E+00  2889.27E-04  8648.43E-09
555000.E+00  2888.42E-04  7775.61E-09
570000.E+00  2885.28E-04  2197.98E-08
585000.E+00  2887.51E-04  6043.48E-08
600000.E+00  2888.58E-04  2655.39E-08
615000.E+00  2888.25E-04  1635.74E-08
630000.E+00  2888.28E-04  7503.05E-09
645000.E+00  2886.58E-04  5560.36E-09
660000.E+00  2888.74E-04  7948.56E-09
675000.E+00  2886.87E-04  9404.27E-09
690000.E+00  2888.83E-04  1893.79E-08
705000.E+00  2889.81E-04  1630.47E-08
720000.E+00  2888.77E-04  1485.68E-08
735000.E+00  2889.19E-04  4038.90E-08
750000.E+00  2891.95E-04  8147.88E-09
765000.E+00  2892.19E-04  4144.57E-08
780000.E+00  2892.29E-04  8819.40E-08
795000.E+00  2892.67E-04  2878.47E-08
810000.E+00  2893.73E-04  4515.68E-08
825000.E+00  2890.23E-04  1956.31E-08
840000.E+00  2891.64E-04  9746.53E-09
855000.E+00  2891.11E-04  1279.14E-08
870000.E+00  2890.93E-04  2339.69E-08
885000.E+00  2893.64E-04  6230.75E-09
900000.E+00  2892.38E-04  6386.00E-08
915000.E+00  2891.61E-04  2274.86E-08
930000.E+00  2891.55E-04  2395.75E-08
945000.E+00  2890.10E-04  3465.76E-08
960000.E+00  2887.07E-04  1104.47E-08
975000.E+00  2888.59E-04  3756.51E-08
990000.E+00  2886.69E-04  1024.02E-08
100500.E+01  2888.15E-04  1626.90E-08
102000.E+01  2888.84E-04  1573.58E-08
103500.E+01  2890.13E-04  8282.51E-09
105000.E+01  2892.18E-04  1985.72E-08
106500.E+01  2891.98E-04  1004.57E-08
108000.E+01  2890.39E-04  1663.14E-08
109500.E+01  2889.62E-04  3178.18E-08
111000.E+01  2893.72E-04  1614.25E-08
112500.E+01  2891.36E-04  6288.22E-09
114000.E+01  2894.90E-04  1389.50E-08
115500.E+01  2897.29E-04  1607.90E-08
117000.E+01  2899.29E-04  8684.95E-07
118500.E+01  2898.51E-04  1315.73E-08
120000.E+01  2901.18E-04  9338.26E-09
121500.E+01  2903.16E-04  8777.13E-09
123000.E+01  2897.37E-04  1570.86E-08
124500.E+01  2893.65E-04  4613.70E-08
126000.E+01  2893.45E-04  1061.09E-08
127500.E+01  2895.85E-04  8982.10E-09
129000.E+01  2902.13E-04  1567.26E-08
130500.E+01  2895.66E-04  1969.85E-08
132000.E+01  2897.73E-04  1575.30E-08
133500.E+01  2894.58E-04  1436.74E-07
135000.E+01  2895.04E-04  2170.44E-07
136500.E+01  2902.34E-04  1361.56E-08
138000.E+01  2901.18E-04  2612.15E-08
139500.E+01  2892.61E-04  2369.36E-08
141000.E+01  2903.22E-04  2118.15E-08
142500.E+01  2906.45E-04  3143.27E-08
144000.E+01  2913.05E-04  1056.75E-07
145500.E+01  2912.75E-04  4704.96E-08
147000.E+01  2928.74E-04  2421.69E-08
148500.E+01  2917.17E-04  3494.98E-07
150000.E+01  2897.17E-04  1692.99E-08
