====== H into ICRU Sphere                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1000000 keV
============= TARGET MATERIAL ======================================
Layer 1 : ICRU Sphere
Layer Width = 60000.E+05 A ;
  Layer # 1- Density = 9.570E22 atoms/cm3 = 1 g/cm3
  Layer # 1-  H = 63.0 Atomic Percent = 10.1 Mass Percent
  Layer # 1-  C = 5.81 Atomic Percent = 11.0 Mass Percent
  Layer # 1-  N = 1.16 Atomic Percent = 2.59 Mass Percent
  Layer # 1-  O = 29.9 Atomic Percent = 76.2 Mass Percent
====================================================================
 Total Ions calculated =009622.13
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
600000.E+02  2202.63E-05  2873.97E-10
120000.E+03  2193.09E-05  3919.84E-09
180000.E+03  2197.41E-05  8709.74E-10
240000.E+03  2210.84E-05  6251.63E-10
300000.E+03  2199.10E-05  1774.04E-09
360000.E+03  2223.09E-05  2084.95E-09
420000.E+03  2212.22E-05  8714.06E-10
480000.E+03  2212.68E-05  3999.14E-10
540000.E+03  2215.01E-05  1309.04E-09
600000.E+03  2207.34E-05  5799.21E-10
660000.E+03  2198.89E-05  6580.63E-10
720000.E+03  2233.42E-05  4690.57E-10
780000.E+03  2211.55E-05  8745.24E-10
840000.E+03  2217.20E-05  2690.86E-09
900000.E+03  2209.36E-05  5803.08E-10
960000.E+03  2212.29E-05  7669.56E-10
102000.E+04  2215.89E-05  7863.74E-10
108000.E+04  2220.84E-05  6580.61E-10
114000.E+04  2211.73E-05  2265.13E-09
120000.E+04  2213.78E-05  1700.48E-09
126000.E+04  2216.14E-05  6454.87E-10
132000.E+04  2224.51E-05  4647.42E-10
138000.E+04  2226.17E-05  6997.66E-10
144000.E+04  2220.55E-05  7143.61E-10
150000.E+04  2227.58E-05  1096.05E-09
156000.E+04  2223.71E-05  3521.37E-10
162000.E+04  2222.60E-05  1367.45E-08
168000.E+04  2222.62E-05  3375.52E-10
174000.E+04  2226.28E-05  1937.93E-09
180000.E+04  2224.87E-05  4125.08E-10
186000.E+04  2235.58E-05  5803.72E-10
192000.E+04  2211.21E-05  1533.02E-09
198000.E+04  2230.61E-05  1272.59E-09
204000.E+04  2223.13E-05  5966.60E-10
210000.E+04  2220.92E-05  4463.34E-10
216000.E+04  2224.22E-05  6945.09E-10
222000.E+04  2232.16E-05  6393.07E-10
228000.E+04  2237.82E-05  5908.51E-10
234000.E+04  2233.04E-05  6195.33E-10
240000.E+04  2234.86E-05  1251.25E-09
246000.E+04  2228.79E-05  9046.61E-10
252000.E+04  2229.88E-05  4267.12E-10
258000.E+04  2240.28E-05  5018.01E-09
264000.E+04  2229.53E-05  6431.85E-10
270000.E+04  2242.35E-05  6085.10E-10
276000.E+04  2226.60E-05  8794.18E-10
282000.E+04  2231.98E-05  5715.83E-10
288000.E+04  2234.22E-05  1436.49E-09
294000.E+04  2236.50E-05  1268.72E-09
300000.E+04  2228.55E-05  7489.85E-09
306000.E+04  2234.35E-05  3855.39E-10
312000.E+04  2236.14E-05  5827.18E-10
318000.E+04  2232.70E-05  8016.95E-10
324000.E+04  2235.13E-05  4712.03E-10
330000.E+04  2245.12E-05  6630.36E-10
336000.E+04  2243.05E-05  8799.89E-10
342000.E+04  2237.63E-05  6192.85E-10
348000.E+04  2236.39E-05  8268.45E-10
354000.E+04  2249.75E-05  1969.28E-09
360000.E+04  2246.61E-05  6658.87E-10
366000.E+04  2220.30E-05  5827.08E-10
372000.E+04  2244.30E-05  1402.07E-09
378000.E+04  2246.22E-05  2726.55E-09
384000.E+04  2237.73E-05  9185.14E-09
390000.E+04  2257.49E-05  5346.57E-10
396000.E+04  2254.83E-05  1018.28E-09
402000.E+04  2249.71E-05  1915.90E-09
408000.E+04  2268.99E-05  1066.93E-09
414000.E+04  2261.51E-05  4232.73E-10
420000.E+04  2253.72E-05  3745.88E-09
426000.E+04  2241.77E-05  1179.09E-09
432000.E+04  2256.90E-05  5811.57E-10
438000.E+04  2244.78E-05  5399.98E-10
444000.E+04  2253.73E-05  8303.26E-10
450000.E+04  2243.52E-05  4574.19E-09
456000.E+04  2261.43E-05  1052.21E-09
462000.E+04  2256.04E-05  6788.21E-10
468000.E+04  2254.44E-05  4422.40E-10
474000.E+04  2256.04E-05  8143.15E-09
480000.E+04  2247.37E-05  3213.01E-09
486000.E+04  2246.90E-05  5539.25E-10
492000.E+04  2248.10E-05  2374.03E-09
498000.E+04  2252.31E-05  1223.37E-09
504000.E+04  2273.48E-05  7287.52E-10
510000.E+04  2250.97E-05  7325.12E-10
516000.E+04  2270.31E-05  7049.14E-10
522000.E+04  2250.13E-05  4645.39E-10
528000.E+04  2265.59E-05  4157.24E-10
534000.E+04  2269.83E-05  1140.12E-09
540000.E+04  2263.30E-05  1000.55E-09
546000.E+04  2264.53E-05  8155.74E-10
552000.E+04  2267.12E-05  4121.39E-10
558000.E+04  2264.16E-05  4773.95E-10
564000.E+04  2272.67E-05  7589.32E-10
570000.E+04  2264.31E-05  5498.57E-10
576000.E+04  2272.79E-05  2631.57E-09
582000.E+04  2278.25E-05  7710.89E-10
588000.E+04  2277.64E-05  4416.66E-10
594000.E+04  2265.06E-05  7932.59E-10
600000.E+04  2277.31E-05  6701.37E-10
