====== H into ICRU Sphere                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 200000 keV
============= TARGET MATERIAL ======================================
Layer 1 : ICRU Sphere
Layer Width = 60000.E+05 A ;
  Layer # 1- Density = 9.570E22 atoms/cm3 = 1 g/cm3
  Layer # 1-  H = 63.0 Atomic Percent = 10.1 Mass Percent
  Layer # 1-  C = 5.81 Atomic Percent = 11.0 Mass Percent
  Layer # 1-  N = 1.16 Atomic Percent = 2.59 Mass Percent
  Layer # 1-  O = 29.9 Atomic Percent = 76.2 Mass Percent
====================================================================
 Total Ions calculated =002342.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
600000.E+02  4502.22E-05  2168.44E-09
120000.E+03  4557.45E-05  2674.06E-09
180000.E+03  4589.43E-05  3281.68E-09
240000.E+03  4637.03E-05  2926.09E-09
300000.E+03  4681.79E-05  2633.46E-09
360000.E+03  4739.19E-05  4470.44E-09
420000.E+03  4775.23E-05  3059.34E-08
480000.E+03  4833.80E-05  1586.45E-08
540000.E+03  4876.75E-05  5255.98E-09
600000.E+03  4928.28E-05  2719.37E-09
660000.E+03  4986.13E-05  6505.69E-09
720000.E+03  5042.29E-05  4614.15E-09
780000.E+03  5113.45E-05  2363.51E-09
840000.E+03  5195.49E-05  5077.17E-08
900000.E+03  5265.86E-05  1035.22E-08
960000.E+03  5318.79E-05  4947.03E-09
102000.E+04  5411.12E-05  4854.87E-09
108000.E+04  5484.68E-05  5822.41E-09
114000.E+04  5573.32E-05  1516.42E-08
120000.E+04  5673.37E-05  3635.59E-09
126000.E+04  5768.05E-05  3413.28E-09
132000.E+04  5882.96E-05  8083.96E-09
138000.E+04  5990.08E-05  1984.37E-07
144000.E+04  6088.95E-05  4951.85E-09
150000.E+04  6249.53E-05  9694.54E-09
156000.E+04  6381.74E-05  6492.87E-09
162000.E+04  6516.13E-05  6810.25E-09
168000.E+04  6697.20E-05  7362.48E-09
174000.E+04  6901.09E-05  6844.08E-09
180000.E+04  7097.37E-05  1185.14E-08
186000.E+04  7334.54E-05  4779.05E-09
192000.E+04  7593.51E-05  8916.24E-09
198000.E+04  7880.69E-05  1517.55E-08
204000.E+04  8203.68E-05  1423.08E-08
210000.E+04  8604.37E-05  1227.58E-08
216000.E+04  9064.62E-05  1564.23E-08
222000.E+04  9611.67E-05  8623.19E-09
228000.E+04  1032.17E-04  8156.15E-09
234000.E+04  1122.99E-04  1119.38E-08
240000.E+04  1251.26E-04  1189.35E-08
246000.E+04  1445.34E-04  2143.35E-08
252000.E+04  1817.36E-04  5802.54E-08
258000.E+04  2753.26E-04  5648.42E-08
264000.E+04  1628.33E-04  4795.24E-08
270000.E+04  6570.25E-06  2350.92E-09
276000.E+04  0000.00E+00  0000.00E+00
282000.E+04  0000.00E+00  0000.00E+00
288000.E+04  0000.00E+00  0000.00E+00
294000.E+04  0000.00E+00  0000.00E+00
300000.E+04  0000.00E+00  0000.00E+00
306000.E+04  0000.00E+00  0000.00E+00
312000.E+04  0000.00E+00  0000.00E+00
318000.E+04  0000.00E+00  0000.00E+00
324000.E+04  0000.00E+00  0000.00E+00
330000.E+04  0000.00E+00  0000.00E+00
336000.E+04  0000.00E+00  0000.00E+00
342000.E+04  0000.00E+00  0000.00E+00
348000.E+04  0000.00E+00  0000.00E+00
354000.E+04  0000.00E+00  0000.00E+00
360000.E+04  0000.00E+00  0000.00E+00
366000.E+04  0000.00E+00  0000.00E+00
372000.E+04  0000.00E+00  0000.00E+00
378000.E+04  0000.00E+00  0000.00E+00
384000.E+04  0000.00E+00  0000.00E+00
390000.E+04  0000.00E+00  0000.00E+00
396000.E+04  0000.00E+00  0000.00E+00
402000.E+04  0000.00E+00  0000.00E+00
408000.E+04  0000.00E+00  0000.00E+00
414000.E+04  0000.00E+00  0000.00E+00
420000.E+04  0000.00E+00  0000.00E+00
426000.E+04  0000.00E+00  0000.00E+00
432000.E+04  0000.00E+00  0000.00E+00
438000.E+04  0000.00E+00  0000.00E+00
444000.E+04  0000.00E+00  0000.00E+00
450000.E+04  0000.00E+00  0000.00E+00
456000.E+04  0000.00E+00  0000.00E+00
462000.E+04  0000.00E+00  0000.00E+00
468000.E+04  0000.00E+00  0000.00E+00
474000.E+04  0000.00E+00  0000.00E+00
480000.E+04  0000.00E+00  0000.00E+00
486000.E+04  0000.00E+00  0000.00E+00
492000.E+04  0000.00E+00  0000.00E+00
498000.E+04  0000.00E+00  0000.00E+00
504000.E+04  0000.00E+00  0000.00E+00
510000.E+04  0000.00E+00  0000.00E+00
516000.E+04  0000.00E+00  0000.00E+00
522000.E+04  0000.00E+00  0000.00E+00
528000.E+04  0000.00E+00  0000.00E+00
534000.E+04  0000.00E+00  0000.00E+00
540000.E+04  0000.00E+00  0000.00E+00
546000.E+04  0000.00E+00  0000.00E+00
552000.E+04  0000.00E+00  0000.00E+00
558000.E+04  0000.00E+00  0000.00E+00
564000.E+04  0000.00E+00  0000.00E+00
570000.E+04  0000.00E+00  0000.00E+00
576000.E+04  0000.00E+00  0000.00E+00
582000.E+04  0000.00E+00  0000.00E+00
588000.E+04  0000.00E+00  0000.00E+00
594000.E+04  0000.00E+00  0000.00E+00
600000.E+04  0000.00E+00  0000.00E+00
