====== H (50) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = .78125 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 60000.E-02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =003836.69
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
601000.E-05  1971.11E-03  5877.57E-05
120100.E-04  2025.54E-03  8703.75E-05
180100.E-04  2081.31E-03  7282.24E-05
240100.E-04  2138.86E-03  6773.82E-05
300100.E-04  2173.98E-03  7262.73E-05
360100.E-04  2225.11E-03  8044.58E-05
420100.E-04  2263.85E-03  8483.74E-05
480100.E-04  2246.20E-03  9167.66E-05
540100.E-04  2233.20E-03  9449.63E-05
600100.E-04  2303.03E-03  9189.93E-05
660100.E-04  2303.65E-03  9695.88E-05
720100.E-04  2313.91E-03  9434.99E-05
780100.E-04  2293.25E-03  9798.38E-05
840100.E-04  2254.06E-03  9741.17E-05
900100.E-04  2202.83E-03  1032.94E-04
960100.E-04  2253.97E-03  1138.73E-04
102010.E-03  2260.41E-03  1027.54E-04
108010.E-03  2230.09E-03  1076.33E-04
114010.E-03  2221.21E-03  1006.57E-04
120010.E-03  2153.10E-03  1054.14E-04
126010.E-03  2113.32E-03  1158.78E-04
132010.E-03  2084.02E-03  1174.52E-04
138010.E-03  2047.83E-03  1119.28E-04
144010.E-03  1987.13E-03  1133.32E-04
150010.E-03  1936.87E-03  1086.82E-04
156010.E-03  1907.55E-03  1059.76E-04
162010.E-03  1861.94E-03  9818.63E-05
168010.E-03  1769.22E-03  9749.17E-05
174010.E-03  1702.13E-03  9743.06E-05
180010.E-03  1664.09E-03  9220.99E-05
186010.E-03  1610.03E-03  9896.48E-05
192010.E-03  1573.46E-03  1005.80E-04
198010.E-03  1512.18E-03  9894.10E-05
204010.E-03  1449.42E-03  9414.81E-05
210010.E-03  1387.07E-03  8857.19E-05
216010.E-03  1375.79E-03  8433.75E-05
222010.E-03  1257.69E-03  8726.70E-05
228010.E-03  1204.29E-03  8364.35E-05
234010.E-03  1136.79E-03  8606.42E-05
240010.E-03  1085.64E-03  8383.35E-05
246010.E-03  1046.89E-03  7353.03E-05
252010.E-03  1019.59E-03  7842.35E-05
258010.E-03  9502.18E-04  7038.32E-05
264010.E-03  8593.09E-04  6308.64E-05
270010.E-03  8292.67E-04  6173.87E-05
276010.E-03  7667.20E-04  6566.64E-05
282010.E-03  7143.09E-04  5597.82E-05
288010.E-03  6714.06E-04  5002.54E-05
294010.E-03  6060.02E-04  4542.38E-05
300010.E-03  5601.49E-04  4420.51E-05
306010.E-03  5052.81E-04  3962.77E-05
312010.E-03  4887.13E-04  3680.97E-05
318010.E-03  4366.67E-04  3371.84E-05
324010.E-03  3942.49E-04  2890.29E-05
330010.E-03  3671.70E-04  2709.82E-05
336010.E-03  3216.97E-04  2623.40E-05
342010.E-03  2814.98E-04  2134.12E-05
348010.E-03  2580.11E-04  2214.92E-05
354010.E-03  2218.34E-04  2217.11E-05
360010.E-03  1995.15E-04  1976.90E-05
366010.E-03  1759.65E-04  1738.48E-05
372010.E-03  1491.25E-04  1392.96E-05
378010.E-03  1341.46E-04  1335.80E-05
384010.E-03  1187.12E-04  1256.08E-05
390010.E-03  9706.96E-05  8609.50E-06
396010.E-03  8729.84E-05  8698.80E-06
402010.E-03  8270.14E-05  1103.42E-05
408010.E-03  7021.31E-05  1115.49E-05
414010.E-03  5852.45E-05  5104.49E-06
420010.E-03  4550.20E-05  4395.44E-06
426010.E-03  4266.60E-05  3605.18E-06
432010.E-03  3699.23E-05  3725.49E-06
438010.E-03  2615.30E-05  3228.44E-06
444010.E-03  2111.59E-05  1932.02E-06
450010.E-03  1659.75E-05  1715.95E-06
456010.E-03  1400.44E-05  1171.46E-06
462010.E-03  1034.39E-05  1554.76E-06
468010.E-03  6584.26E-06  1005.75E-06
474010.E-03  5813.93E-06  8980.57E-07
480010.E-03  5101.57E-06  5129.39E-07
486010.E-03  2345.30E-06  3779.86E-07
492010.E-03  2103.81E-06  2820.89E-07
498010.E-03  1923.89E-06  3148.63E-07
504010.E-03  1367.62E-06  1416.50E-07
510010.E-03  9700.44E-07  1737.88E-07
516010.E-03  6204.37E-07  5225.14E-08
522010.E-03  3216.72E-07  5030.86E-08
528010.E-03  9140.04E-08  0000.00E+00
534010.E-03  2500.62E-07  0000.00E+00
540010.E-03  1129.17E-07  1279.56E-09
546010.E-03  2025.14E-07  0000.00E+00
552010.E-03  2979.39E-07  2559.13E-09
558010.E-03  2516.33E-07  2559.13E-09
564010.E-03  0000.00E+00  0000.00E+00
570010.E-03  0000.00E+00  0000.00E+00
576010.E-03  0000.00E+00  0000.00E+00
582010.E-03  0000.00E+00  0000.00E+00
588010.E-03  0000.00E+00  0000.00E+00
594010.E-03  0000.00E+00  0000.00E+00
600010.E-03  0000.00E+00  0000.00E+00
