====== H (50) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 12.5 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 40000.E-01 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =002308.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
400100.E-04  6577.74E-03  6550.47E-06
800100.E-04  6574.77E-03  4242.93E-06
120010.E-03  6567.44E-03  5345.10E-06
160010.E-03  6566.80E-03  3375.04E-06
200010.E-03  6572.49E-03  3275.85E-06
240010.E-03  6555.46E-03  4371.88E-06
280010.E-03  6538.09E-03  6641.89E-06
320010.E-03  6516.10E-03  9656.13E-06
360010.E-03  6468.39E-03  1635.52E-05
400010.E-03  6457.98E-03  1899.29E-05
440010.E-03  6393.11E-03  2381.51E-05
480010.E-03  6348.62E-03  2772.00E-05
520010.E-03  6241.73E-03  2114.91E-05
560010.E-03  6247.65E-03  2748.58E-05
600010.E-03  6176.11E-03  3994.83E-05
640010.E-03  6011.70E-03  4666.92E-05
680010.E-03  5956.45E-03  4164.18E-05
720010.E-03  5923.98E-03  4298.22E-05
760010.E-03  5885.56E-03  3720.24E-05
800010.E-03  5853.08E-03  3454.77E-05
840010.E-03  5686.89E-03  2897.00E-05
880010.E-03  5622.96E-03  3306.42E-05
920010.E-03  5512.19E-03  4080.64E-05
960010.E-03  5479.22E-03  3164.08E-05
100001.E-02  5478.42E-03  4047.98E-05
104001.E-02  5405.67E-03  3890.29E-05
108001.E-02  5359.85E-03  3186.68E-05
112001.E-02  5256.88E-03  3485.95E-05
116001.E-02  5299.33E-03  4152.38E-05
120001.E-02  5179.79E-03  3095.82E-05
124001.E-02  5092.38E-03  3198.04E-05
128001.E-02  4904.45E-03  3450.20E-05
132001.E-02  4904.76E-03  3671.23E-05
136001.E-02  4860.05E-03  3500.59E-05
140001.E-02  4865.97E-03  4961.63E-05
144001.E-02  4792.92E-03  4769.04E-05
148001.E-02  4633.70E-03  5117.11E-05
152001.E-02  4506.54E-03  4543.90E-05
156001.E-02  4389.16E-03  4814.31E-05
160001.E-02  4348.19E-03  5403.81E-05
164001.E-02  4332.55E-03  5268.90E-05
168001.E-02  4318.05E-03  6468.14E-05
172001.E-02  4106.83E-03  6955.71E-05
176001.E-02  3817.40E-03  6046.36E-05
180001.E-02  3730.64E-03  7140.15E-05
184001.E-02  3702.40E-03  7007.07E-05
188001.E-02  3616.02E-03  7526.10E-05
192001.E-02  3481.32E-03  7069.55E-05
196001.E-02  3379.94E-03  6778.74E-05
200001.E-02  3318.19E-03  6964.78E-05
204001.E-02  3120.72E-03  7960.60E-05
208001.E-02  2909.90E-03  6982.48E-05
212001.E-02  2774.11E-03  6525.10E-05
216001.E-02  2644.38E-03  7590.35E-05
220001.E-02  2405.05E-03  6176.71E-05
224001.E-02  2160.56E-03  4846.78E-05
228001.E-02  2012.04E-03  5091.05E-05
232001.E-02  1811.13E-03  5284.81E-05
236001.E-02  1654.70E-03  5461.74E-05
240001.E-02  1518.69E-03  5337.06E-05
244001.E-02  1429.96E-03  4896.52E-05
248001.E-02  1201.90E-03  4666.07E-05
252001.E-02  1056.43E-03  4120.03E-05
256001.E-02  9492.63E-04  3301.69E-05
260001.E-02  7533.65E-04  3014.21E-05
264001.E-02  6537.75E-04  2452.26E-05
268001.E-02  5489.80E-04  2319.98E-05
272001.E-02  4655.87E-04  1897.51E-05
276001.E-02  4192.54E-04  1451.13E-05
280001.E-02  3282.17E-04  1170.28E-05
284001.E-02  2713.89E-04  1218.62E-05
288001.E-02  2314.97E-04  1169.31E-05
292001.E-02  1887.41E-04  8858.58E-06
296001.E-02  1608.85E-04  7480.40E-06
300001.E-02  1262.18E-04  6213.97E-06
304001.E-02  1148.42E-04  7490.38E-06
308001.E-02  8226.37E-05  2469.18E-06
312001.E-02  7451.61E-05  2621.38E-06
316001.E-02  6043.79E-05  3411.77E-06
320001.E-02  4470.79E-05  2269.17E-06
324001.E-02  2868.96E-05  2514.17E-06
328001.E-02  1664.26E-05  6560.70E-07
332001.E-02  1810.03E-05  6738.55E-07
336001.E-02  1323.97E-05  2583.29E-07
340001.E-02  6817.14E-06  2488.35E-07
344001.E-02  2022.75E-06  1517.07E-07
348001.E-02  4544.18E-07  2899.71E-09
352001.E-02  1929.13E-06  6549.59E-08
356001.E-02  6613.76E-06  1413.85E-07
360001.E-02  2851.37E-06  1772.91E-07
364001.E-02  2962.08E-06  4473.08E-07
368001.E-02  1937.74E-06  7190.07E-10
372001.E-02  4226.92E-07  1154.82E-09
376001.E-02  3967.11E-07  1163.03E-08
380001.E-02  1010.28E-06  6893.25E-08
384001.E-02  0000.00E+00  0000.00E+00
388001.E-02  0000.00E+00  0000.00E+00
392001.E-02  0000.00E+00  0000.00E+00
396001.E-02  0000.00E+00  0000.00E+00
400001.E-02  0000.00E+00  0000.00E+00
