====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 102400 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+07 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =000300.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
800000.E+01  9352.31E-05  1691.51E-09
160000.E+02  9290.30E-05  3274.32E-09
240000.E+02  9555.05E-05  8959.60E-09
320000.E+02  9491.76E-05  2484.91E-08
400000.E+02  9652.42E-05  2628.16E-09
480000.E+02  9660.72E-05  5474.49E-09
560000.E+02  9809.68E-05  2316.94E-09
640000.E+02  9882.89E-05  4314.90E-09
720000.E+02  9826.45E-05  7177.74E-09
800000.E+02  9945.19E-05  4727.63E-09
880000.E+02  1005.10E-04  2064.12E-09
960000.E+02  9962.87E-05  4702.26E-09
104000.E+03  1014.10E-04  3173.43E-09
112000.E+03  1021.74E-04  1028.74E-08
120000.E+03  1017.71E-04  5730.45E-09
128000.E+03  1034.67E-04  4048.99E-09
136000.E+03  1040.11E-04  3534.28E-08
144000.E+03  1048.91E-04  4023.31E-09
152000.E+03  1055.80E-04  3042.69E-08
160000.E+03  1064.25E-04  4320.24E-09
168000.E+03  1073.16E-04  2913.67E-09
176000.E+03  1072.85E-04  1825.37E-09
184000.E+03  1084.36E-04  4221.48E-09
192000.E+03  1100.55E-04  3466.05E-09
200000.E+03  1095.34E-04  1413.25E-08
208000.E+03  1109.39E-04  8282.84E-09
216000.E+03  1125.65E-04  2774.44E-09
224000.E+03  1132.48E-04  2624.29E-09
232000.E+03  1133.78E-04  7334.40E-09
240000.E+03  1155.73E-04  1258.22E-08
248000.E+03  1170.33E-04  3368.83E-09
256000.E+03  1168.53E-04  9646.07E-09
264000.E+03  1183.69E-04  2479.73E-08
272000.E+03  1199.93E-04  4152.24E-09
280000.E+03  1211.47E-04  1584.38E-08
288000.E+03  1218.58E-04  6847.73E-09
296000.E+03  1234.13E-04  4026.11E-09
304000.E+03  1237.24E-04  9583.38E-09
312000.E+03  1277.48E-04  3562.72E-09
320000.E+03  1281.09E-04  6148.71E-08
328000.E+03  1298.16E-04  1028.19E-08
336000.E+03  1308.78E-04  1508.42E-08
344000.E+03  1324.98E-04  6474.22E-09
352000.E+03  1337.77E-04  2433.49E-09
360000.E+03  1368.76E-04  4321.47E-09
368000.E+03  1368.70E-04  7601.21E-09
376000.E+03  1392.50E-04  1206.15E-08
384000.E+03  1412.86E-04  4296.47E-09
392000.E+03  1440.11E-04  5996.39E-09
400000.E+03  1456.82E-04  6235.26E-09
408000.E+03  1474.60E-04  7374.71E-08
416000.E+03  1527.67E-04  1014.47E-08
424000.E+03  1549.94E-04  4762.03E-09
432000.E+03  1563.11E-04  1075.51E-08
440000.E+03  1606.88E-04  7849.13E-09
448000.E+03  1638.48E-04  5421.20E-09
456000.E+03  1673.03E-04  5827.58E-09
464000.E+03  1705.19E-04  2086.81E-08
472000.E+03  1749.92E-04  1457.72E-08
480000.E+03  1796.16E-04  2661.01E-08
488000.E+03  1842.89E-04  1252.20E-08
496000.E+03  1889.74E-04  1048.92E-08
504000.E+03  1958.63E-04  1213.73E-08
512000.E+03  2026.34E-04  1129.32E-08
520000.E+03  2080.37E-04  1513.59E-07
528000.E+03  2166.63E-04  3429.41E-08
536000.E+03  2259.96E-04  7551.83E-09
544000.E+03  2373.99E-04  9638.76E-08
552000.E+03  2492.36E-04  7570.77E-08
560000.E+03  2657.28E-04  2161.47E-08
568000.E+03  2837.18E-04  2186.19E-08
576000.E+03  3093.22E-04  1262.74E-08
584000.E+03  3426.96E-04  2009.15E-08
592000.E+03  3917.42E-04  1031.26E-07
600000.E+03  4864.92E-04  1295.26E-07
608000.E+03  6228.79E-04  3741.82E-08
616000.E+03  5938.23E-04  1198.59E-07
624000.E+03  2336.75E-04  4043.06E-08
632000.E+03  3450.54E-05  3297.78E-09
640000.E+03  2249.54E-06  2240.89E-10
648000.E+03  0000.00E+00  0000.00E+00
656000.E+03  0000.00E+00  0000.00E+00
664000.E+03  0000.00E+00  0000.00E+00
672000.E+03  0000.00E+00  0000.00E+00
680000.E+03  0000.00E+00  0000.00E+00
688000.E+03  0000.00E+00  0000.00E+00
696000.E+03  0000.00E+00  0000.00E+00
704000.E+03  0000.00E+00  0000.00E+00
712000.E+03  0000.00E+00  0000.00E+00
720000.E+03  0000.00E+00  0000.00E+00
728000.E+03  0000.00E+00  0000.00E+00
736000.E+03  0000.00E+00  0000.00E+00
744000.E+03  0000.00E+00  0000.00E+00
752000.E+03  0000.00E+00  0000.00E+00
760000.E+03  0000.00E+00  0000.00E+00
768000.E+03  0000.00E+00  0000.00E+00
776000.E+03  0000.00E+00  0000.00E+00
784000.E+03  0000.00E+00  0000.00E+00
792000.E+03  0000.00E+00  0000.00E+00
800000.E+03  0000.00E+00  0000.00E+00
