====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 400 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =000300.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
600010.E-03  5856.27E-03  3027.25E-09
120001.E-02  5868.62E-03  4048.22E-09
180001.E-02  5863.23E-03  8891.67E-09
240001.E-02  5866.05E-03  6476.37E-09
300001.E-02  5875.43E-03  1997.81E-07
360001.E-02  5902.79E-03  6900.13E-09
420001.E-02  5928.04E-03  2036.08E-08
480001.E-02  5934.47E-03  1704.49E-07
540001.E-02  5946.93E-03  5763.83E-08
600001.E-02  5971.79E-03  1733.20E-07
660001.E-02  5988.34E-03  1991.28E-08
720001.E-02  6011.12E-03  6405.51E-08
780001.E-02  6059.06E-03  6604.44E-07
840001.E-02  6099.48E-03  1063.91E-06
900001.E-02  6146.85E-03  1066.18E-06
960001.E-02  6192.39E-03  6747.68E-07
102000.E-01  6248.71E-03  2108.76E-06
108000.E-01  6285.78E-03  7169.55E-08
114000.E-01  6317.29E-03  6456.67E-07
120000.E-01  6367.36E-03  1542.18E-06
126000.E-01  6433.13E-03  1055.52E-07
132000.E-01  6475.75E-03  1752.22E-05
138000.E-01  6511.87E-03  8782.25E-07
144000.E-01  6532.01E-03  3157.75E-07
150000.E-01  6554.94E-03  1401.58E-07
156000.E-01  6593.21E-03  6292.94E-07
162000.E-01  6657.43E-03  1163.44E-06
168000.E-01  6733.65E-03  1568.98E-06
174000.E-01  6775.55E-03  1657.34E-06
180000.E-01  6836.97E-03  1656.91E-07
186000.E-01  6915.87E-03  5273.02E-06
192000.E-01  7002.98E-03  1421.87E-06
198000.E-01  7051.05E-03  2472.29E-07
204000.E-01  7078.74E-03  1052.40E-05
210000.E-01  7109.05E-03  4201.41E-07
216000.E-01  7147.21E-03  1703.64E-06
222000.E-01  7237.38E-03  1484.19E-06
228000.E-01  7341.87E-03  9157.52E-06
234000.E-01  7421.66E-03  1200.69E-05
240000.E-01  7499.67E-03  1192.29E-06
246000.E-01  7556.80E-03  2748.66E-07
252000.E-01  7642.11E-03  5762.81E-07
258000.E-01  7706.72E-03  1852.45E-06
264000.E-01  7779.84E-03  6758.60E-07
270000.E-01  7865.52E-03  8828.09E-07
276000.E-01  7921.16E-03  7590.46E-07
282000.E-01  7997.91E-03  4092.35E-06
288000.E-01  8119.83E-03  8176.74E-07
294000.E-01  8202.39E-03  2303.94E-06
300000.E-01  8293.43E-03  8029.96E-07
306000.E-01  8436.04E-03  3527.02E-07
312000.E-01  8524.48E-03  6672.09E-07
318000.E-01  8584.49E-03  1076.43E-06
324000.E-01  8680.58E-03  6813.79E-07
330000.E-01  8832.70E-03  3659.05E-07
336000.E-01  8961.61E-03  1010.93E-06
342000.E-01  9025.90E-03  2068.79E-06
348000.E-01  9187.07E-03  4075.92E-07
354000.E-01  9389.58E-03  1096.63E-06
360000.E-01  9474.66E-03  2950.37E-07
366000.E-01  9599.06E-03  3003.22E-06
372000.E-01  9728.29E-03  2872.17E-06
378000.E-01  9913.87E-03  5526.88E-07
384000.E-01  1005.37E-02  3347.82E-07
390000.E-01  1023.02E-02  1380.14E-06
396000.E-01  1036.42E-02  4260.17E-07
402000.E-01  1048.06E-02  2285.17E-06
408000.E-01  1060.13E-02  6281.44E-07
414000.E-01  1075.45E-02  8978.09E-07
420000.E-01  1092.46E-02  2918.24E-06
426000.E-01  1098.48E-02  1519.02E-06
432000.E-01  1102.10E-02  3295.87E-06
438000.E-01  1101.97E-02  8884.09E-07
444000.E-01  1097.08E-02  1082.73E-05
450000.E-01  1087.11E-02  3342.50E-06
456000.E-01  1063.83E-02  4898.78E-06
462000.E-01  1038.54E-02  1544.85E-05
468000.E-01  9911.82E-03  1229.84E-05
474000.E-01  9426.97E-03  1136.12E-05
480000.E-01  8754.27E-03  9865.82E-06
486000.E-01  7859.76E-03  8480.77E-06
492000.E-01  6927.81E-03  2118.75E-05
498000.E-01  6002.92E-03  4290.25E-05
504000.E-01  4634.98E-03  4239.05E-05
510000.E-01  3196.88E-03  4419.09E-05
516000.E-01  1708.93E-03  5198.33E-05
522000.E-01  7473.10E-04  1554.84E-05
528000.E-01  2834.78E-04  7246.48E-06
534000.E-01  5560.62E-05  1197.15E-06
540000.E-01  0000.00E+00  0000.00E+00
546000.E-01  0000.00E+00  0000.00E+00
552000.E-01  0000.00E+00  0000.00E+00
558000.E-01  0000.00E+00  0000.00E+00
564000.E-01  0000.00E+00  0000.00E+00
570000.E-01  0000.00E+00  0000.00E+00
576000.E-01  0000.00E+00  0000.00E+00
582000.E-01  0000.00E+00  0000.00E+00
588000.E-01  0000.00E+00  0000.00E+00
594000.E-01  0000.00E+00  0000.00E+00
600000.E-01  0000.00E+00  0000.00E+00
