====== H (50) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = .001526 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 17500.E-02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =013966.42
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
110000.E-06  7808.33E-05  2195.94E-07
210000.E-06  7842.19E-05  2195.97E-07
310000.E-06  7896.60E-05  0000.00E+00
410000.E-06  7951.11E-05  5666.80E-08
510000.E-06  7976.60E-05  1319.39E-07
610000.E-06  8049.91E-05  2752.42E-07
710000.E-06  8126.94E-05  1497.54E-07
810000.E-06  8197.80E-05  1407.89E-07
910000.E-06  8305.02E-05  0000.00E+00
101000.E-05  8403.80E-05  1244.30E-07
111000.E-05  8486.92E-05  6445.71E-08
121000.E-05  8666.13E-05  0000.00E+00
131000.E-05  8799.94E-05  9408.66E-08
141000.E-05  8939.13E-05  1282.66E-07
151000.E-05  9098.53E-05  2068.14E-07
161000.E-05  9291.93E-05  2915.61E-07
171000.E-05  9526.73E-05  0000.00E+00
181000.E-05  9890.36E-05  1319.39E-07
191000.E-05  1029.22E-04  2033.50E-07
201000.E-05  1081.89E-04  1498.97E-07
211000.E-05  1179.04E-04  1022.28E-07
221000.E-05  1346.68E-04  7418.87E-08
231000.E-05  1746.33E-04  4277.85E-06
241000.E-05  1275.37E-04  3609.61E-06
251000.E-05  1011.14E-04  1893.96E-06
261000.E-05  8678.78E-05  1995.88E-06
271000.E-05  7548.41E-05  1451.16E-06
281000.E-05  6583.12E-05  1587.64E-06
291000.E-05  5849.21E-05  1676.18E-06
301000.E-05  5100.30E-05  1442.28E-06
311000.E-05  4395.52E-05  1364.53E-06
321000.E-05  3670.10E-05  1900.35E-06
331000.E-05  3068.19E-05  1060.98E-06
341000.E-05  2468.07E-05  8167.06E-07
351000.E-05  1838.16E-05  1607.26E-06
361000.E-05  1412.34E-05  1493.58E-06
371000.E-05  1176.37E-05  1770.04E-06
381000.E-05  1092.55E-05  1115.58E-06
391000.E-05  1054.15E-05  9588.05E-07
401000.E-05  1021.41E-05  1008.85E-06
411000.E-05  9795.45E-06  3077.26E-07
421000.E-05  8913.45E-06  7304.31E-07
431000.E-05  8021.01E-06  6625.82E-07
441000.E-05  6151.65E-06  5324.43E-07
451000.E-05  4368.53E-06  2726.49E-07
461000.E-05  3486.88E-06  1220.09E-07
471000.E-05  2738.98E-06  0000.00E+00
481000.E-05  2421.74E-06  4179.40E-07
491000.E-05  2092.80E-06  1470.82E-07
501000.E-05  1786.38E-06  5946.58E-08
511000.E-05  1528.51E-06  1006.80E-07
521000.E-05  1308.06E-06  2885.37E-07
531000.E-05  1215.01E-06  2878.12E-07
541000.E-05  1011.05E-06  0000.00E+00
551000.E-05  9245.65E-07  1620.56E-07
561000.E-05  8182.64E-07  0000.00E+00
571000.E-05  6120.07E-07  0000.00E+00
581000.E-05  4299.08E-07  0000.00E+00
591000.E-05  3218.57E-07  0000.00E+00
601000.E-05  2371.32E-07  0000.00E+00
611000.E-05  1745.43E-07  9646.46E-08
621000.E-05  1105.05E-07  0000.00E+00
631000.E-05  8090.07E-08  0000.00E+00
641000.E-05  6030.13E-08  2329.43E-08
651000.E-05  5811.22E-08  0000.00E+00
661000.E-05  4853.39E-08  0000.00E+00
671000.E-05  3078.39E-08  0000.00E+00
681000.E-05  3078.39E-08  0000.00E+00
691000.E-05  2684.28E-08  0000.00E+00
701000.E-05  2524.84E-08  0000.00E+00
711000.E-05  2524.84E-08  0000.00E+00
721000.E-05  2492.76E-08  0000.00E+00
731000.E-05  1924.97E-08  0000.00E+00
741000.E-05  1924.97E-08  0000.00E+00
751000.E-05  1673.86E-08  0000.00E+00
761000.E-05  9166.32E-09  0000.00E+00
771000.E-05  9166.32E-09  0000.00E+00
781000.E-05  1903.76E-10  0000.00E+00
791000.E-05  0000.00E+00  0000.00E+00
801000.E-05  0000.00E+00  0000.00E+00
811000.E-05  0000.00E+00  0000.00E+00
821000.E-05  0000.00E+00  0000.00E+00
831000.E-05  0000.00E+00  0000.00E+00
841000.E-05  0000.00E+00  0000.00E+00
851000.E-05  0000.00E+00  0000.00E+00
861000.E-05  0000.00E+00  0000.00E+00
871000.E-05  0000.00E+00  0000.00E+00
881000.E-05  0000.00E+00  0000.00E+00
891000.E-05  0000.00E+00  0000.00E+00
901000.E-05  0000.00E+00  0000.00E+00
911000.E-05  0000.00E+00  0000.00E+00
921000.E-05  0000.00E+00  0000.00E+00
931000.E-05  0000.00E+00  0000.00E+00
941000.E-05  0000.00E+00  0000.00E+00
951000.E-05  0000.00E+00  0000.00E+00
961000.E-05  0000.00E+00  0000.00E+00
971000.E-05  0000.00E+00  0000.00E+00
981000.E-05  0000.00E+00  0000.00E+00
991000.E-05  0000.00E+00  0000.00E+00
100100.E-04  0000.00E+00  0000.00E+00
