====== H (50) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = .006104 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 17500.E-02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =013392.98
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
310000.E-06  1674.31E-04  1215.61E-05
610000.E-06  1848.59E-04  1036.53E-05
910000.E-06  2024.67E-04  8705.67E-06
121000.E-05  2172.38E-04  6860.97E-06
151000.E-05  2345.34E-04  6868.99E-06
181000.E-05  2546.92E-04  6496.64E-06
211000.E-05  2821.23E-04  6755.24E-06
241000.E-05  3353.22E-04  1348.91E-05
271000.E-05  2923.20E-04  1491.97E-05
301000.E-05  2764.33E-04  1300.13E-05
331000.E-05  2722.16E-04  1388.57E-05
361000.E-05  2671.89E-04  1094.06E-05
391000.E-05  2578.58E-04  7169.53E-06
421000.E-05  2606.47E-04  9753.44E-06
451000.E-05  2504.36E-04  9282.37E-06
481000.E-05  2218.79E-04  7679.50E-06
511000.E-05  2016.46E-04  9578.58E-06
541000.E-05  1903.50E-04  7455.42E-06
571000.E-05  1769.22E-04  6141.60E-06
601000.E-05  1662.06E-04  5357.83E-06
631000.E-05  1523.64E-04  4413.79E-06
661000.E-05  1355.30E-04  5578.56E-06
691000.E-05  1205.48E-04  4483.97E-06
721000.E-05  1094.78E-04  3631.37E-06
751000.E-05  9959.15E-05  3692.16E-06
781000.E-05  8950.39E-05  3143.94E-06
811000.E-05  8216.60E-05  2727.04E-06
841000.E-05  7095.87E-05  2820.35E-06
871000.E-05  6510.47E-05  2675.56E-06
901000.E-05  5745.60E-05  1859.80E-06
931000.E-05  4877.58E-05  1870.98E-06
961000.E-05  4553.71E-05  1861.92E-06
991000.E-05  3916.05E-05  1585.34E-06
102100.E-04  3423.19E-05  1395.68E-06
105100.E-04  2859.55E-05  9626.31E-07
108100.E-04  2375.66E-05  7721.41E-07
111100.E-04  2236.50E-05  7917.74E-07
114100.E-04  1926.64E-05  8966.84E-07
117100.E-04  1684.27E-05  7567.65E-07
120100.E-04  1455.95E-05  7140.55E-07
123100.E-04  1351.84E-05  4235.56E-07
126100.E-04  1096.30E-05  5791.47E-07
129100.E-04  1011.80E-05  3886.53E-07
132100.E-04  7935.59E-06  5441.10E-07
135100.E-04  6574.30E-06  2501.24E-07
138100.E-04  5131.14E-06  8312.85E-08
141100.E-04  4328.96E-06  1600.77E-07
144100.E-04  4120.38E-06  1158.53E-07
147100.E-04  3144.80E-06  1278.70E-07
150100.E-04  2373.05E-06  2583.14E-07
153100.E-04  1855.20E-06  2498.19E-08
156100.E-04  2082.71E-06  9606.28E-08
159100.E-04  1349.00E-06  3148.20E-09
162100.E-04  1185.68E-06  4136.48E-08
165100.E-04  8985.53E-07  1045.10E-07
168100.E-04  7352.87E-07  0000.00E+00
171100.E-04  5299.01E-07  0000.00E+00
174100.E-04  5838.09E-07  0000.00E+00
177100.E-04  3444.87E-07  0000.00E+00
180100.E-04  3319.32E-07  0000.00E+00
183100.E-04  2997.50E-07  0000.00E+00
186100.E-04  2371.64E-07  0000.00E+00
189100.E-04  1744.69E-07  0000.00E+00
192100.E-04  8860.74E-08  0000.00E+00
195100.E-04  6412.00E-08  0000.00E+00
198100.E-04  1004.02E-07  0000.00E+00
201100.E-04  2702.42E-08  0000.00E+00
204100.E-04  1759.52E-08  0000.00E+00
207100.E-04  1759.52E-08  0000.00E+00
210100.E-04  1759.52E-08  0000.00E+00
213100.E-04  2550.96E-08  0000.00E+00
216100.E-04  4239.75E-08  0000.00E+00
219100.E-04  1953.60E-08  0000.00E+00
222100.E-04  0000.00E+00  0000.00E+00
225100.E-04  0000.00E+00  0000.00E+00
228100.E-04  0000.00E+00  0000.00E+00
231100.E-04  0000.00E+00  0000.00E+00
234100.E-04  0000.00E+00  0000.00E+00
237100.E-04  0000.00E+00  0000.00E+00
240100.E-04  0000.00E+00  0000.00E+00
243100.E-04  0000.00E+00  0000.00E+00
246100.E-04  0000.00E+00  0000.00E+00
249100.E-04  0000.00E+00  0000.00E+00
252100.E-04  0000.00E+00  0000.00E+00
255100.E-04  0000.00E+00  0000.00E+00
258100.E-04  0000.00E+00  0000.00E+00
261100.E-04  0000.00E+00  0000.00E+00
264100.E-04  0000.00E+00  0000.00E+00
267100.E-04  0000.00E+00  0000.00E+00
270100.E-04  0000.00E+00  0000.00E+00
273100.E-04  0000.00E+00  0000.00E+00
276100.E-04  0000.00E+00  0000.00E+00
279100.E-04  0000.00E+00  0000.00E+00
282100.E-04  0000.00E+00  0000.00E+00
285100.E-04  0000.00E+00  0000.00E+00
288100.E-04  0000.00E+00  0000.00E+00
291100.E-04  0000.00E+00  0000.00E+00
294100.E-04  0000.00E+00  0000.00E+00
297100.E-04  0000.00E+00  0000.00E+00
300100.E-04  0000.00E+00  0000.00E+00
