====== H (50) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 6.25 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 30000.E-01 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =005349.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
300100.E-04  4850.27E-03  4413.47E-06
600100.E-04  4866.56E-03  3338.34E-06
900100.E-04  4812.81E-03  6008.88E-06
120010.E-03  4799.70E-03  7232.14E-06
150010.E-03  4813.43E-03  1753.91E-05
180010.E-03  4777.39E-03  1821.22E-05
210010.E-03  4754.05E-03  1855.88E-05
240010.E-03  4735.97E-03  1734.69E-05
270010.E-03  4708.44E-03  2374.05E-05
300010.E-03  4687.27E-03  3910.64E-05
330010.E-03  4656.20E-03  4162.14E-05
360010.E-03  4621.37E-03  3972.22E-05
390010.E-03  4564.93E-03  4286.57E-05
420010.E-03  4510.27E-03  3541.61E-05
450010.E-03  4499.47E-03  3605.85E-05
480010.E-03  4461.45E-03  3961.88E-05
510010.E-03  4428.27E-03  3697.55E-05
540010.E-03  4396.26E-03  4200.22E-05
570010.E-03  4374.93E-03  4335.13E-05
600010.E-03  4349.90E-03  4790.47E-05
630010.E-03  4326.63E-03  4656.62E-05
660010.E-03  4331.95E-03  4789.75E-05
690010.E-03  4280.35E-03  4860.84E-05
720010.E-03  4207.31E-03  5292.65E-05
750010.E-03  4112.54E-03  5871.89E-05
780010.E-03  4063.73E-03  6124.93E-05
810010.E-03  4068.20E-03  6019.93E-05
840010.E-03  4083.87E-03  6815.75E-05
870010.E-03  3923.47E-03  6440.57E-05
900010.E-03  3906.71E-03  7360.69E-05
930010.E-03  3746.57E-03  7904.00E-05
960010.E-03  3679.75E-03  8761.07E-05
990010.E-03  3486.92E-03  8634.00E-05
102001.E-02  3404.88E-03  7864.31E-05
105001.E-02  3348.13E-03  7253.31E-05
108001.E-02  3249.52E-03  7665.38E-05
111001.E-02  3133.31E-03  8770.74E-05
114001.E-02  2966.39E-03  8263.37E-05
117001.E-02  2853.25E-03  7592.24E-05
120001.E-02  2652.00E-03  7579.86E-05
123001.E-02  2452.88E-03  8085.74E-05
126001.E-02  2340.47E-03  7712.85E-05
129001.E-02  2217.67E-03  6748.44E-05
132001.E-02  2035.31E-03  6550.15E-05
135001.E-02  1886.23E-03  6359.34E-05
138001.E-02  1710.68E-03  6358.28E-05
141001.E-02  1543.49E-03  5695.42E-05
144001.E-02  1403.48E-03  5549.56E-05
147001.E-02  1315.64E-03  5418.58E-05
150001.E-02  1163.70E-03  4893.94E-05
153001.E-02  1054.54E-03  4269.90E-05
156001.E-02  9429.87E-04  3998.32E-05
159001.E-02  8615.43E-04  3707.33E-05
162001.E-02  7460.18E-04  3013.08E-05
165001.E-02  6712.34E-04  2590.72E-05
168001.E-02  5714.85E-04  2421.68E-05
171001.E-02  5129.57E-04  2214.13E-05
174001.E-02  4224.03E-04  2214.19E-05
177001.E-02  3628.31E-04  2113.80E-05
180001.E-02  3032.62E-04  1531.45E-05
183001.E-02  2613.93E-04  1055.52E-05
186001.E-02  2194.63E-04  9123.25E-06
189001.E-02  1908.61E-04  7344.35E-06
192001.E-02  1524.98E-04  5712.82E-06
195001.E-02  1255.19E-04  6918.77E-06
198001.E-02  1096.62E-04  4485.85E-06
201001.E-02  9122.37E-05  5122.91E-06
204001.E-02  6376.27E-05  2876.49E-06
207001.E-02  5216.33E-05  2230.01E-06
210001.E-02  4645.86E-05  2001.18E-06
213001.E-02  4038.12E-05  2038.05E-06
216001.E-02  3116.00E-05  1323.81E-06
219001.E-02  2970.57E-05  1585.68E-06
222001.E-02  2260.13E-05  8560.41E-07
225001.E-02  1513.00E-05  1299.76E-06
228001.E-02  1463.72E-05  5953.99E-07
231001.E-02  1305.73E-05  3505.60E-07
234001.E-02  7615.93E-06  4498.28E-07
237001.E-02  7254.04E-06  4351.97E-07
240001.E-02  6503.58E-06  3427.85E-07
243001.E-02  5031.67E-06  2044.79E-07
246001.E-02  2818.44E-06  9215.42E-08
249001.E-02  2269.35E-06  2306.61E-07
252001.E-02  1660.27E-06  3397.34E-08
255001.E-02  1867.91E-06  5138.70E-08
258001.E-02  1545.77E-06  1477.29E-08
261001.E-02  6205.85E-07  1839.15E-08
264001.E-02  4767.57E-07  9351.53E-09
267001.E-02  7294.78E-07  0000.00E+00
270001.E-02  6518.87E-07  1131.75E-09
273001.E-02  6425.05E-07  0000.00E+00
276001.E-02  4874.18E-07  5811.14E-08
279001.E-02  5538.89E-07  1045.08E-09
282001.E-02  7709.18E-08  1045.08E-09
285001.E-02  6767.35E-08  1045.08E-09
288001.E-02  2048.79E-07  1045.08E-09
291001.E-02  3884.51E-07  3517.68E-09
294001.E-02  0000.00E+00  0000.00E+00
297001.E-02  0000.00E+00  0000.00E+00
300001.E-02  0000.00E+00  0000.00E+00
