====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 51200 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+07 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =000156.83
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
200000.E+01  1632.81E-04  9288.23E-08
400000.E+01  1600.14E-04  2436.17E-09
600000.E+01  1621.67E-04  2891.70E-08
800000.E+01  1622.61E-04  6009.15E-09
100000.E+02  1649.59E-04  5399.24E-09
120000.E+02  1680.77E-04  3136.52E-09
140000.E+02  1646.74E-04  4208.14E-09
160000.E+02  1673.15E-04  3171.64E-09
180000.E+02  1682.92E-04  2411.51E-09
200000.E+02  1696.89E-04  3081.60E-09
220000.E+02  1685.02E-04  8912.56E-09
240000.E+02  1700.60E-04  9446.49E-09
260000.E+02  1717.51E-04  6167.26E-09
280000.E+02  1749.04E-04  1617.73E-08
300000.E+02  1718.98E-04  2284.72E-09
320000.E+02  1743.63E-04  4049.75E-09
340000.E+02  1761.07E-04  2679.93E-08
360000.E+02  1772.72E-04  2962.30E-09
380000.E+02  1793.52E-04  2243.42E-09
400000.E+02  1817.88E-04  1777.68E-08
420000.E+02  1758.77E-04  9237.46E-09
440000.E+02  1822.10E-04  1193.74E-08
460000.E+02  1842.09E-04  8052.64E-09
480000.E+02  1837.03E-04  1848.85E-09
500000.E+02  1861.99E-04  3993.88E-09
520000.E+02  1857.89E-04  6405.40E-09
540000.E+02  1890.43E-04  5641.51E-09
560000.E+02  1909.75E-04  5978.87E-09
580000.E+02  1891.30E-04  9705.99E-09
600000.E+02  1915.39E-04  1248.21E-08
620000.E+02  1912.18E-04  8236.63E-09
640000.E+02  1976.51E-04  6663.46E-09
660000.E+02  1916.12E-04  1311.48E-08
680000.E+02  1988.68E-04  7497.95E-09
700000.E+02  2010.05E-04  4164.36E-09
720000.E+02  2000.52E-04  6472.51E-09
740000.E+02  2000.20E-04  1155.63E-08
760000.E+02  2068.55E-04  2463.42E-08
780000.E+02  2078.96E-04  3143.11E-09
800000.E+02  2063.84E-04  1028.55E-08
820000.E+02  2088.60E-04  1310.40E-07
840000.E+02  2126.41E-04  3298.42E-07
860000.E+02  2117.34E-04  1736.39E-08
880000.E+02  2162.51E-04  3611.44E-09
900000.E+02  2188.65E-04  1116.21E-08
920000.E+02  2211.11E-04  2871.87E-09
940000.E+02  2243.19E-04  3418.59E-08
960000.E+02  2236.99E-04  9222.82E-08
980000.E+02  2279.27E-04  1518.69E-08
100000.E+03  2332.80E-04  2640.84E-08
102000.E+03  2316.10E-04  1074.05E-08
104000.E+03  2364.46E-04  9294.03E-09
106000.E+03  2407.06E-04  6288.79E-09
108000.E+03  2406.84E-04  5695.44E-09
110000.E+03  2446.07E-04  5455.93E-09
112000.E+03  2485.19E-04  1312.46E-08
114000.E+03  2532.32E-04  2281.94E-08
116000.E+03  2546.26E-04  5954.23E-08
118000.E+03  2589.94E-04  4609.72E-09
120000.E+03  2624.42E-04  2447.40E-08
122000.E+03  2698.82E-04  1160.24E-08
124000.E+03  2713.15E-04  9488.74E-09
126000.E+03  2764.31E-04  1285.69E-08
128000.E+03  2810.86E-04  6451.16E-09
130000.E+03  2885.30E-04  1297.36E-08
132000.E+03  2922.77E-04  8156.39E-09
134000.E+03  2986.00E-04  1552.55E-08
136000.E+03  3035.72E-04  2403.41E-08
138000.E+03  3107.65E-04  1903.32E-08
140000.E+03  3200.22E-04  1801.77E-08
142000.E+03  3268.37E-04  2729.80E-08
144000.E+03  3349.29E-04  1179.68E-08
146000.E+03  3444.62E-04  2589.64E-07
148000.E+03  3530.08E-04  1078.10E-08
150000.E+03  3677.01E-04  3345.28E-08
152000.E+03  3785.58E-04  3348.85E-08
154000.E+03  3937.51E-04  2400.94E-08
156000.E+03  4070.86E-04  5761.82E-08
158000.E+03  4273.21E-04  2590.98E-08
160000.E+03  4477.55E-04  1807.49E-08
162000.E+03  4722.95E-04  1031.71E-08
164000.E+03  5040.10E-04  2870.86E-07
166000.E+03  5412.85E-04  5078.18E-08
168000.E+03  5856.37E-04  2484.20E-08
170000.E+03  6568.75E-04  1289.07E-07
172000.E+03  7617.53E-04  2583.89E-08
174000.E+03  9617.49E-04  5066.03E-08
176000.E+03  1115.58E-03  2680.41E-07
178000.E+03  9299.71E-04  1202.24E-07
180000.E+03  3700.79E-04  8209.92E-08
182000.E+03  6571.48E-05  2359.04E-08
184000.E+03  5901.59E-06  2358.77E-10
186000.E+03  0000.00E+00  0000.00E+00
188000.E+03  0000.00E+00  0000.00E+00
190000.E+03  0000.00E+00  0000.00E+00
192000.E+03  0000.00E+00  0000.00E+00
194000.E+03  0000.00E+00  0000.00E+00
196000.E+03  0000.00E+00  0000.00E+00
198000.E+03  0000.00E+00  0000.00E+00
200000.E+03  0000.00E+00  0000.00E+00
