====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 12600 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =016828.08
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  9954.51E-04  1320.06E-09
300000.E-01  9958.25E-04  5980.60E-09
450000.E-01  9964.67E-04  8181.10E-09
600000.E-01  9973.11E-04  3988.31E-08
750000.E-01  9991.33E-04  6701.15E-08
900000.E-01  9995.70E-04  3584.39E-08
105000.E+00  9998.71E-04  9090.00E-08
120000.E+00  1002.79E-03  1906.38E-07
135000.E+00  1003.92E-03  4329.57E-08
150000.E+00  1004.51E-03  4590.88E-08
165000.E+00  1004.53E-03  1158.77E-07
180000.E+00  1005.45E-03  4824.64E-08
195000.E+00  1007.02E-03  5651.53E-07
210000.E+00  1006.30E-03  9699.09E-08
225000.E+00  1007.35E-03  5413.14E-08
240000.E+00  1010.40E-03  5283.89E-08
255000.E+00  1009.51E-03  1377.23E-07
270000.E+00  1011.08E-03  1164.63E-07
285000.E+00  1012.07E-03  5774.31E-08
300000.E+00  1013.84E-03  1170.50E-07
315000.E+00  1016.12E-03  2166.08E-07
330000.E+00  1017.30E-03  7729.04E-07
345000.E+00  1017.73E-03  5772.65E-08
360000.E+00  1017.94E-03  4302.70E-08
375000.E+00  1019.40E-03  5246.42E-08
390000.E+00  1018.71E-03  2449.81E-07
405000.E+00  1020.84E-03  6051.02E-08
420000.E+00  1023.20E-03  4706.98E-08
435000.E+00  1024.41E-03  1358.93E-07
450000.E+00  1024.95E-03  5191.86E-07
465000.E+00  1025.87E-03  4811.94E-08
480000.E+00  1026.60E-03  4952.86E-08
495000.E+00  1026.63E-03  5305.71E-08
510000.E+00  1025.47E-03  4157.10E-08
525000.E+00  1025.21E-03  4615.41E-08
540000.E+00  1026.88E-03  6099.61E-08
555000.E+00  1028.67E-03  3754.07E-08
570000.E+00  1031.76E-03  7814.82E-08
585000.E+00  1033.69E-03  6503.83E-08
600000.E+00  1033.27E-03  9954.48E-08
615000.E+00  1036.79E-03  1691.31E-07
630000.E+00  1038.50E-03  6569.77E-08
645000.E+00  1038.27E-03  7746.91E-08
660000.E+00  1040.25E-03  1658.99E-07
675000.E+00  1041.39E-03  4266.15E-08
690000.E+00  1042.44E-03  6707.69E-08
705000.E+00  1043.69E-03  5770.19E-07
720000.E+00  1045.69E-03  1767.10E-06
735000.E+00  1045.62E-03  5928.78E-07
750000.E+00  1045.80E-03  1605.49E-07
765000.E+00  1047.44E-03  6961.45E-08
780000.E+00  1047.69E-03  1388.56E-07
795000.E+00  1048.55E-03  3962.89E-08
810000.E+00  1049.76E-03  1169.44E-07
825000.E+00  1050.57E-03  1325.43E-07
840000.E+00  1051.52E-03  7646.59E-08
855000.E+00  1052.50E-03  3876.35E-08
870000.E+00  1053.47E-03  4387.14E-08
885000.E+00  1056.46E-03  5777.09E-08
900000.E+00  1058.36E-03  5270.89E-08
915000.E+00  1059.40E-03  1088.25E-07
930000.E+00  1059.85E-03  1680.54E-07
945000.E+00  1061.34E-03  1016.73E-07
960000.E+00  1062.62E-03  1137.75E-07
975000.E+00  1063.00E-03  6856.96E-08
990000.E+00  1063.78E-03  6067.87E-08
100500.E+01  1065.89E-03  3357.12E-07
102000.E+01  1068.62E-03  4331.60E-08
103500.E+01  1069.70E-03  3866.79E-08
105000.E+01  1068.75E-03  7949.07E-08
106500.E+01  1070.20E-03  2460.01E-06
108000.E+01  1071.52E-03  4585.45E-07
109500.E+01  1073.27E-03  6677.05E-08
111000.E+01  1073.48E-03  2089.34E-07
112500.E+01  1078.09E-03  3289.53E-07
114000.E+01  1079.58E-03  9144.65E-08
115500.E+01  1079.60E-03  7576.34E-08
117000.E+01  1078.54E-03  4568.92E-08
118500.E+01  1079.66E-03  1271.72E-07
120000.E+01  1080.55E-03  1107.48E-07
121500.E+01  1082.76E-03  1164.78E-07
123000.E+01  1083.95E-03  1262.11E-07
124500.E+01  1086.00E-03  4815.14E-08
126000.E+01  1088.49E-03  5876.83E-08
127500.E+01  1089.51E-03  4541.54E-08
129000.E+01  1090.72E-03  1340.87E-07
130500.E+01  1092.04E-03  6531.38E-08
132000.E+01  1092.25E-03  4587.96E-08
133500.E+01  1093.20E-03  7040.25E-08
135000.E+01  1092.13E-03  2753.46E-07
136500.E+01  1094.65E-03  1679.45E-07
138000.E+01  1096.59E-03  6306.42E-08
139500.E+01  1098.89E-03  7787.00E-08
141000.E+01  1099.93E-03  2072.89E-07
142500.E+01  1099.88E-03  1851.85E-07
144000.E+01  1103.62E-03  1740.88E-07
145500.E+01  1106.34E-03  1036.56E-07
147000.E+01  1107.72E-03  8145.05E-08
148500.E+01  1111.39E-03  1618.00E-07
150000.E+01  1110.67E-03  1337.25E-07
