====== H (E0) into Kapton                       =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 47400 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =044528.02
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  6596.55E-04  7411.06E-10
300000.E-01  6592.09E-04  2226.45E-09
450000.E-01  6589.66E-04  4535.89E-09
600000.E-01  6589.27E-04  5346.67E-09
750000.E-01  6591.63E-04  2744.14E-08
900000.E-01  6593.12E-04  4452.81E-08
105000.E+00  6585.67E-04  1378.21E-08
120000.E+00  6588.55E-04  2025.76E-08
135000.E+00  6591.75E-04  2850.27E-08
150000.E+00  6587.85E-04  3627.77E-08
165000.E+00  6599.37E-04  1060.65E-07
180000.E+00  6602.14E-04  2263.34E-08
195000.E+00  6605.17E-04  1409.03E-07
210000.E+00  6608.49E-04  2420.11E-08
225000.E+00  6604.32E-04  2693.38E-08
240000.E+00  6609.65E-04  2095.61E-08
255000.E+00  6611.12E-04  1356.61E-08
270000.E+00  6605.11E-04  8107.75E-08
285000.E+00  6598.04E-04  2377.45E-08
300000.E+00  6601.38E-04  3150.52E-08
315000.E+00  6598.98E-04  2742.25E-08
330000.E+00  6600.98E-04  1863.81E-07
345000.E+00  6603.28E-04  2874.19E-08
360000.E+00  6603.21E-04  3735.81E-08
375000.E+00  6602.78E-04  5875.44E-08
390000.E+00  6596.94E-04  3141.99E-08
405000.E+00  6596.35E-04  3375.23E-08
420000.E+00  6600.45E-04  9912.78E-08
435000.E+00  6599.75E-04  6473.30E-08
450000.E+00  6599.30E-04  3559.95E-08
465000.E+00  6595.17E-04  2828.46E-08
480000.E+00  6598.54E-04  4114.32E-08
495000.E+00  6603.32E-04  9277.03E-08
510000.E+00  6603.16E-04  2553.24E-08
525000.E+00  6609.19E-04  1622.82E-07
540000.E+00  6616.65E-04  8362.11E-08
555000.E+00  6616.85E-04  3564.73E-08
570000.E+00  6622.17E-04  4311.16E-08
585000.E+00  6629.45E-04  2316.50E-08
600000.E+00  6631.59E-04  4822.13E-08
615000.E+00  6637.04E-04  4135.41E-08
630000.E+00  6640.65E-04  4124.65E-08
645000.E+00  6642.32E-04  2544.36E-07
660000.E+00  6651.21E-04  1462.39E-07
675000.E+00  6654.92E-04  1959.35E-07
690000.E+00  6648.82E-04  1355.72E-07
705000.E+00  6645.88E-04  4315.67E-08
720000.E+00  6640.34E-04  5180.37E-08
735000.E+00  6640.92E-04  2901.03E-08
750000.E+00  6640.98E-04  1544.99E-07
765000.E+00  6647.61E-04  5517.03E-08
780000.E+00  6646.13E-04  1667.68E-08
795000.E+00  6644.58E-04  2184.05E-07
810000.E+00  6638.66E-04  9126.97E-08
825000.E+00  6639.94E-04  3176.62E-08
840000.E+00  6643.39E-04  3211.02E-08
855000.E+00  6643.09E-04  3074.83E-08
870000.E+00  6646.27E-04  3999.48E-08
885000.E+00  6646.84E-04  6403.65E-08
900000.E+00  6645.73E-04  7712.96E-08
915000.E+00  6645.41E-04  3232.47E-08
930000.E+00  6646.51E-04  5967.47E-08
945000.E+00  6650.99E-04  3260.04E-08
960000.E+00  6648.42E-04  4968.42E-08
975000.E+00  6641.70E-04  2551.97E-08
990000.E+00  6650.34E-04  2134.49E-07
100500.E+01  6654.84E-04  2755.01E-08
102000.E+01  6660.95E-04  2164.81E-08
103500.E+01  6658.31E-04  3833.26E-08
105000.E+01  6669.49E-04  3410.02E-08
106500.E+01  6674.26E-04  1195.02E-07
108000.E+01  6672.47E-04  8850.82E-08
109500.E+01  6677.87E-04  1359.82E-07
111000.E+01  6680.22E-04  2062.74E-07
112500.E+01  6681.37E-04  1742.47E-08
114000.E+01  6682.24E-04  6746.07E-08
115500.E+01  6679.17E-04  5088.82E-08
117000.E+01  6673.59E-04  1415.23E-08
118500.E+01  6675.04E-04  4210.31E-08
120000.E+01  6676.62E-04  1662.44E-08
121500.E+01  6676.63E-04  1621.89E-07
123000.E+01  6678.68E-04  9383.95E-08
124500.E+01  6680.11E-04  4674.72E-08
126000.E+01  6681.97E-04  1801.53E-08
127500.E+01  6682.39E-04  4745.68E-08
129000.E+01  6681.20E-04  2606.26E-08
130500.E+01  6686.50E-04  3157.35E-08
132000.E+01  6685.19E-04  3335.67E-08
133500.E+01  6686.77E-04  4549.54E-08
135000.E+01  6678.99E-04  3576.95E-08
136500.E+01  6682.13E-04  7407.30E-08
138000.E+01  6687.55E-04  3286.24E-08
139500.E+01  6681.60E-04  3209.38E-08
141000.E+01  6690.84E-04  3538.33E-08
142500.E+01  6679.91E-04  5578.13E-08
144000.E+01  6678.09E-04  5021.38E-08
145500.E+01  6684.93E-04  1039.51E-07
147000.E+01  6682.51E-04  9731.93E-08
148500.E+01  6685.89E-04  5718.69E-08
150000.E+01  6710.89E-04  5873.10E-08
