====== H (10) into Layer 1                      =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 7500 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =064527.16
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  7556.55E-04  1193.31E-08
300000.E-01  7562.16E-04  5349.94E-08
450000.E-01  7566.10E-04  2614.21E-08
600000.E-01  7570.05E-04  2887.35E-08
750000.E-01  7575.33E-04  6193.77E-08
900000.E-01  7581.47E-04  2668.23E-08
105000.E+00  7588.69E-04  7496.71E-08
120000.E+00  7601.28E-04  6614.80E-08
135000.E+00  7611.94E-04  2219.81E-07
150000.E+00  7628.94E-04  6920.45E-08
165000.E+00  7634.29E-04  4746.08E-08
180000.E+00  7639.51E-04  7034.63E-08
195000.E+00  7648.18E-04  4257.02E-08
210000.E+00  7658.19E-04  1227.78E-07
225000.E+00  7666.91E-04  2805.09E-07
240000.E+00  7679.77E-04  4981.86E-08
255000.E+00  7693.46E-04  6439.99E-08
270000.E+00  7703.48E-04  1764.04E-07
285000.E+00  7711.50E-04  6499.40E-08
300000.E+00  7720.83E-04  4471.18E-08
315000.E+00  7733.03E-04  1469.50E-07
330000.E+00  7746.18E-04  1606.90E-07
345000.E+00  7752.79E-04  7866.02E-08
360000.E+00  7754.82E-04  6119.53E-08
375000.E+00  7765.92E-04  4254.88E-08
390000.E+00  7777.05E-04  1000.88E-07
405000.E+00  7786.29E-04  1673.01E-07
420000.E+00  7792.32E-04  7736.03E-08
435000.E+00  7802.56E-04  1591.47E-07
450000.E+00  7817.10E-04  1455.10E-07
465000.E+00  7827.42E-04  5175.08E-08
480000.E+00  7835.15E-04  9785.84E-08
495000.E+00  7849.98E-04  3645.88E-08
510000.E+00  7863.55E-04  6299.75E-08
525000.E+00  7877.01E-04  7833.13E-08
540000.E+00  7886.36E-04  6138.28E-08
555000.E+00  7896.69E-04  6255.72E-08
570000.E+00  7905.18E-04  5778.22E-08
585000.E+00  7909.54E-04  7098.30E-08
600000.E+00  7921.85E-04  8256.48E-08
615000.E+00  7932.75E-04  6661.30E-08
630000.E+00  7942.45E-04  5929.46E-08
645000.E+00  7953.70E-04  5472.85E-08
660000.E+00  7960.89E-04  7785.30E-08
675000.E+00  7971.97E-04  1126.10E-07
690000.E+00  7983.08E-04  9105.73E-08
705000.E+00  7997.38E-04  3856.56E-08
720000.E+00  8007.69E-04  3494.42E-07
735000.E+00  8021.91E-04  3252.52E-07
750000.E+00  8030.21E-04  1142.82E-07
765000.E+00  8042.38E-04  1605.80E-07
780000.E+00  8053.47E-04  9364.79E-08
795000.E+00  8061.88E-04  4705.05E-08
810000.E+00  8074.74E-04  5766.85E-07
825000.E+00  8093.24E-04  3904.04E-07
840000.E+00  8100.95E-04  7540.65E-08
855000.E+00  8109.63E-04  7129.67E-08
870000.E+00  8120.91E-04  7561.91E-08
885000.E+00  8132.67E-04  1273.70E-07
900000.E+00  8143.04E-04  5792.11E-08
915000.E+00  8152.90E-04  1047.73E-07
930000.E+00  8163.70E-04  7022.37E-08
945000.E+00  8173.51E-04  1535.50E-07
960000.E+00  8177.68E-04  5278.01E-08
975000.E+00  8192.80E-04  1015.97E-07
990000.E+00  8208.11E-04  7612.77E-08
100500.E+01  8222.68E-04  5035.48E-08
102000.E+01  8237.45E-04  7053.63E-08
103500.E+01  8252.44E-04  9639.40E-08
105000.E+01  8266.83E-04  4418.82E-08
106500.E+01  8281.39E-04  1400.08E-07
108000.E+01  8293.94E-04  3941.82E-08
109500.E+01  8311.96E-04  1123.24E-07
111000.E+01  8324.17E-04  3476.15E-07
112500.E+01  8335.74E-04  1783.62E-07
114000.E+01  8349.55E-04  9578.21E-08
115500.E+01  8364.20E-04  6706.78E-08
117000.E+01  8375.41E-04  8723.79E-08
118500.E+01  8388.09E-04  9669.65E-08
120000.E+01  8398.67E-04  4037.58E-08
121500.E+01  8411.41E-04  5880.80E-08
123000.E+01  8419.86E-04  5133.89E-08
124500.E+01  8433.11E-04  1776.50E-07
126000.E+01  8447.99E-04  1204.71E-07
127500.E+01  8459.46E-04  8447.46E-08
129000.E+01  8469.21E-04  1025.06E-07
130500.E+01  8480.75E-04  8860.18E-08
132000.E+01  8490.54E-04  4593.15E-07
133500.E+01  8503.44E-04  4001.69E-07
135000.E+01  8521.68E-04  9681.99E-08
136500.E+01  8531.83E-04  1664.01E-07
138000.E+01  8534.76E-04  1055.71E-07
139500.E+01  8547.26E-04  4143.95E-07
141000.E+01  8568.87E-04  1101.86E-07
142500.E+01  8584.58E-04  6845.40E-07
144000.E+01  8596.46E-04  2895.18E-07
145500.E+01  8610.92E-04  9844.73E-08
147000.E+01  8633.60E-04  1119.87E-07
148500.E+01  8657.74E-04  9904.58E-08
150000.E+01  8691.14E-04  4511.98E-07
