====== H (10) into Layer 1                      =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 7500 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =007338.21
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  2926.42E-03  2277.75E-08
300000.E-01  2934.99E-03  2469.48E-07
450000.E-01  2955.65E-03  2810.88E-07
600000.E-01  2969.76E-03  6583.58E-07
750000.E-01  2997.68E-03  4337.69E-07
900000.E-01  3002.07E-03  1352.64E-07
105000.E+00  3010.51E-03  3906.39E-07
120000.E+00  3033.79E-03  3646.35E-07
135000.E+00  3052.12E-03  4935.68E-07
150000.E+00  3060.57E-03  2465.04E-07
165000.E+00  3079.36E-03  2185.80E-07
180000.E+00  3095.30E-03  4017.23E-07
195000.E+00  3113.99E-03  7079.60E-07
210000.E+00  3151.62E-03  1992.94E-07
225000.E+00  3151.77E-03  3521.05E-07
240000.E+00  3158.70E-03  1951.17E-07
255000.E+00  3185.15E-03  1484.18E-06
270000.E+00  3213.68E-03  3021.47E-07
285000.E+00  3229.26E-03  2124.84E-07
300000.E+00  3231.31E-03  1840.12E-06
315000.E+00  3254.38E-03  8311.63E-07
330000.E+00  3269.97E-03  5404.20E-07
345000.E+00  3321.08E-03  4485.22E-07
360000.E+00  3321.45E-03  7634.59E-07
375000.E+00  3326.47E-03  5551.40E-07
390000.E+00  3351.04E-03  7594.31E-07
405000.E+00  3374.04E-03  8620.17E-07
420000.E+00  3397.08E-03  8256.16E-07
435000.E+00  3423.27E-03  2057.61E-06
450000.E+00  3442.43E-03  2423.32E-07
465000.E+00  3476.28E-03  1430.28E-07
480000.E+00  3501.95E-03  2067.77E-07
495000.E+00  3524.00E-03  1956.10E-07
510000.E+00  3545.66E-03  2967.87E-07
525000.E+00  3566.48E-03  1969.46E-06
540000.E+00  3589.96E-03  2468.26E-06
555000.E+00  3621.39E-03  7228.88E-07
570000.E+00  3655.24E-03  1881.87E-07
585000.E+00  3692.62E-03  2789.83E-07
600000.E+00  3712.47E-03  2499.43E-07
615000.E+00  3748.27E-03  1572.87E-07
630000.E+00  3774.82E-03  4089.51E-07
645000.E+00  3805.26E-03  2669.98E-06
660000.E+00  3840.84E-03  3365.33E-07
675000.E+00  3872.66E-03  6029.06E-07
690000.E+00  3917.15E-03  4552.47E-07
705000.E+00  3946.30E-03  3708.00E-07
720000.E+00  3971.80E-03  9236.17E-07
735000.E+00  4027.27E-03  2904.16E-07
750000.E+00  4055.89E-03  3893.56E-07
765000.E+00  4094.83E-03  3695.95E-07
780000.E+00  4155.48E-03  3845.61E-07
795000.E+00  4202.89E-03  1318.10E-06
810000.E+00  4230.96E-03  9161.20E-07
825000.E+00  4274.28E-03  6681.30E-06
840000.E+00  4322.03E-03  3871.54E-07
855000.E+00  4376.78E-03  2957.12E-07
870000.E+00  4424.85E-03  2755.72E-07
885000.E+00  4482.35E-03  2806.14E-07
900000.E+00  4534.19E-03  6626.85E-07
915000.E+00  4606.40E-03  3823.44E-07
930000.E+00  4669.14E-03  6970.70E-07
945000.E+00  4729.28E-03  4019.06E-07
960000.E+00  4805.58E-03  4208.67E-07
975000.E+00  4872.79E-03  2701.64E-06
990000.E+00  4954.32E-03  6751.81E-07
100500.E+01  5039.25E-03  1689.36E-06
102000.E+01  5134.24E-03  5579.70E-07
103500.E+01  5219.10E-03  2987.82E-06
105000.E+01  5291.18E-03  9912.04E-07
106500.E+01  5402.80E-03  4963.33E-07
108000.E+01  5502.09E-03  3706.86E-07
109500.E+01  5618.09E-03  1400.77E-06
111000.E+01  5732.56E-03  4819.04E-07
112500.E+01  5887.85E-03  1122.29E-06
114000.E+01  6004.68E-03  6284.57E-07
115500.E+01  6145.67E-03  5210.68E-07
117000.E+01  6350.07E-03  6971.49E-07
118500.E+01  6485.95E-03  5601.81E-07
120000.E+01  6670.44E-03  1137.67E-06
121500.E+01  6877.32E-03  1171.35E-06
123000.E+01  7113.69E-03  2822.49E-06
124500.E+01  7313.87E-03  1778.54E-06
126000.E+01  7508.37E-03  1335.16E-06
127500.E+01  7808.78E-03  2212.05E-06
129000.E+01  8017.87E-03  2909.88E-06
130500.E+01  8241.40E-03  1461.70E-06
132000.E+01  8431.92E-03  1561.68E-06
133500.E+01  8648.48E-03  1162.05E-06
135000.E+01  8773.68E-03  2011.22E-06
136500.E+01  8785.58E-03  2100.33E-06
138000.E+01  8726.83E-03  1778.55E-06
139500.E+01  8573.35E-03  1592.55E-06
141000.E+01  8347.19E-03  1763.47E-06
142500.E+01  7907.88E-03  2230.46E-06
144000.E+01  7501.92E-03  3640.67E-06
145500.E+01  7059.55E-03  2050.11E-06
147000.E+01  6448.27E-03  1915.54E-06
148500.E+01  5789.21E-03  1352.62E-06
150000.E+01  5021.11E-03  1570.51E-06
