====== H (10) into Layer 1                      =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 7500 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =025296.36
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  1514.57E-03  1275.05E-08
300000.E-01  1513.88E-03  4126.34E-08
450000.E-01  1516.26E-03  1193.92E-07
600000.E-01  1520.60E-03  8477.85E-08
750000.E-01  1524.19E-03  3395.57E-07
900000.E-01  1529.13E-03  1061.10E-07
105000.E+00  1531.93E-03  1132.75E-07
120000.E+00  1534.15E-03  1281.12E-07
135000.E+00  1540.74E-03  1318.51E-07
150000.E+00  1544.07E-03  1875.41E-07
165000.E+00  1545.48E-03  2276.86E-07
180000.E+00  1550.13E-03  1905.98E-07
195000.E+00  1553.74E-03  1221.51E-07
210000.E+00  1560.01E-03  3174.93E-07
225000.E+00  1565.51E-03  3678.09E-07
240000.E+00  1568.65E-03  1026.25E-07
255000.E+00  1571.94E-03  3951.99E-07
270000.E+00  1575.89E-03  1046.54E-07
285000.E+00  1580.02E-03  1518.03E-07
300000.E+00  1585.11E-03  8053.14E-08
315000.E+00  1591.21E-03  1832.14E-07
330000.E+00  1594.67E-03  1202.66E-07
345000.E+00  1597.50E-03  9415.11E-08
360000.E+00  1601.49E-03  1018.63E-07
375000.E+00  1606.61E-03  1376.32E-07
390000.E+00  1611.41E-03  1662.52E-07
405000.E+00  1614.04E-03  1728.33E-07
420000.E+00  1620.07E-03  1475.90E-07
435000.E+00  1626.05E-03  1040.29E-07
450000.E+00  1628.48E-03  8606.23E-08
465000.E+00  1632.99E-03  9737.40E-08
480000.E+00  1638.05E-03  3071.49E-07
495000.E+00  1643.91E-03  1333.24E-07
510000.E+00  1647.10E-03  1131.60E-07
525000.E+00  1651.83E-03  1799.15E-07
540000.E+00  1656.77E-03  1188.92E-07
555000.E+00  1662.27E-03  1132.10E-07
570000.E+00  1668.26E-03  3993.31E-07
585000.E+00  1672.60E-03  1196.19E-07
600000.E+00  1678.79E-03  8246.55E-08
615000.E+00  1684.39E-03  1108.94E-07
630000.E+00  1689.79E-03  3438.27E-07
645000.E+00  1692.35E-03  1623.72E-07
660000.E+00  1698.29E-03  1633.64E-07
675000.E+00  1702.95E-03  3330.11E-07
690000.E+00  1709.74E-03  7505.72E-08
705000.E+00  1717.66E-03  2237.95E-07
720000.E+00  1721.90E-03  2947.20E-07
735000.E+00  1726.89E-03  2403.31E-07
750000.E+00  1730.64E-03  1038.37E-07
765000.E+00  1737.51E-03  9582.45E-08
780000.E+00  1742.73E-03  7879.88E-07
795000.E+00  1748.08E-03  7476.87E-07
810000.E+00  1753.92E-03  7956.84E-07
825000.E+00  1757.70E-03  4731.20E-07
840000.E+00  1765.23E-03  1432.68E-07
855000.E+00  1774.23E-03  9232.78E-08
870000.E+00  1780.72E-03  2587.86E-07
885000.E+00  1796.35E-03  1806.61E-07
900000.E+00  1795.53E-03  1225.70E-07
915000.E+00  1799.00E-03  6151.04E-07
930000.E+00  1806.08E-03  2129.98E-07
945000.E+00  1810.86E-03  1533.50E-07
960000.E+00  1819.21E-03  1476.25E-07
975000.E+00  1825.64E-03  4551.45E-07
990000.E+00  1831.45E-03  1476.89E-07
100500.E+01  1839.42E-03  1269.58E-07
102000.E+01  1845.63E-03  1514.22E-07
103500.E+01  1852.78E-03  2390.36E-07
105000.E+01  1857.25E-03  4439.73E-07
106500.E+01  1865.74E-03  5530.60E-07
108000.E+01  1873.72E-03  5504.98E-07
109500.E+01  1879.62E-03  1543.54E-07
111000.E+01  1890.13E-03  1232.17E-07
112500.E+01  1897.85E-03  3003.69E-07
114000.E+01  1902.19E-03  1103.14E-06
115500.E+01  1910.78E-03  9148.11E-07
117000.E+01  1919.99E-03  2152.19E-07
118500.E+01  1928.99E-03  4104.33E-07
120000.E+01  1938.96E-03  1714.08E-07
121500.E+01  1946.43E-03  2480.40E-07
123000.E+01  1952.85E-03  2808.75E-07
124500.E+01  1961.60E-03  1286.63E-07
126000.E+01  1969.29E-03  1978.48E-07
127500.E+01  1978.25E-03  1194.43E-07
129000.E+01  1985.98E-03  1042.16E-07
130500.E+01  1993.63E-03  1805.33E-07
132000.E+01  2004.39E-03  2009.89E-07
133500.E+01  2013.28E-03  1348.95E-07
135000.E+01  2021.94E-03  3483.85E-07
136500.E+01  2031.72E-03  2437.78E-07
138000.E+01  2042.06E-03  4634.06E-07
139500.E+01  2052.87E-03  1044.76E-06
141000.E+01  2063.68E-03  1674.27E-07
142500.E+01  2073.02E-03  1801.57E-07
144000.E+01  2084.08E-03  1592.39E-07
145500.E+01  2093.88E-03  4781.13E-07
147000.E+01  2104.79E-03  3310.67E-07
148500.E+01  2115.34E-03  2194.78E-07
150000.E+01  2131.46E-03  6836.28E-07
