====== H (10) into Layer 1                      =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 4220 keV
============= TARGET MATERIAL ======================================
Layer 1 : Kapton
Layer Width = 15000.E+02 A ;
  Layer # 1- Density = 8.722E22 atoms/cm3 = 1.42 g/cm3
  Layer # 1-  H = 25.6 Atomic Percent = 2.63 Mass Percent
  Layer # 1-  C = 56.4 Atomic Percent = 69.1 Mass Percent
  Layer # 1-  N = 5.12 Atomic Percent = 7.32 Mass Percent
  Layer # 1-  O = 12.8 Atomic Percent = 20.9 Mass Percent
====================================================================
 Total Ions calculated =008997.92
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
150000.E-01  4611.76E-03  5063.55E-07
300000.E-01  4660.56E-03  1521.60E-06
450000.E-01  4722.17E-03  9931.82E-07
600000.E-01  4780.76E-03  1589.13E-06
750000.E-01  4852.78E-03  4372.83E-07
900000.E-01  4931.20E-03  1068.79E-06
105000.E+00  5012.33E-03  4296.30E-07
120000.E+00  5095.38E-03  3715.41E-07
135000.E+00  5184.43E-03  4990.21E-07
150000.E+00  5287.71E-03  5439.20E-07
165000.E+00  5378.27E-03  2064.50E-06
180000.E+00  5467.07E-03  5529.40E-07
195000.E+00  5581.18E-03  1887.06E-06
210000.E+00  5685.81E-03  5447.18E-06
225000.E+00  5812.74E-03  5346.41E-07
240000.E+00  5955.97E-03  1049.40E-06
255000.E+00  6093.65E-03  2591.66E-06
270000.E+00  6262.16E-03  5360.08E-07
285000.E+00  6431.30E-03  2054.17E-06
300000.E+00  6598.18E-03  7895.14E-07
315000.E+00  6785.10E-03  4965.83E-07
330000.E+00  7023.25E-03  7612.84E-07
345000.E+00  7279.41E-03  8908.84E-07
360000.E+00  7546.06E-03  1124.11E-06
375000.E+00  7879.65E-03  2448.21E-06
390000.E+00  8229.51E-03  2997.72E-06
405000.E+00  8673.74E-03  1710.64E-06
420000.E+00  9181.55E-03  1266.36E-06
435000.E+00  9840.95E-03  2258.99E-06
450000.E+00  1051.09E-02  1333.80E-06
465000.E+00  1137.54E-02  2369.58E-06
480000.E+00  1221.85E-02  5623.84E-06
495000.E+00  1273.77E-02  3442.78E-06
510000.E+00  1265.90E-02  5525.59E-06
525000.E+00  1174.93E-02  4184.58E-06
540000.E+00  9913.86E-03  4885.75E-06
555000.E+00  7468.04E-03  4272.99E-06
570000.E+00  4856.65E-03  2622.62E-06
585000.E+00  2845.44E-03  1857.08E-06
600000.E+00  1507.15E-03  8220.42E-07
615000.E+00  8231.89E-04  4642.81E-07
630000.E+00  4703.79E-04  2800.98E-07
645000.E+00  2987.48E-04  1497.83E-07
660000.E+00  1778.67E-04  7513.46E-08
675000.E+00  1123.89E-04  5629.41E-08
690000.E+00  8819.55E-05  6317.74E-08
705000.E+00  5965.08E-05  4125.28E-08
720000.E+00  3691.83E-05  9876.76E-09
735000.E+00  2862.32E-05  1336.25E-08
750000.E+00  2415.90E-05  5306.03E-09
765000.E+00  2354.84E-05  8364.62E-09
780000.E+00  1946.74E-05  6824.96E-09
795000.E+00  1321.38E-05  5048.76E-09
810000.E+00  1568.01E-05  1527.24E-09
825000.E+00  1511.54E-05  6831.18E-09
840000.E+00  1160.79E-05  1236.49E-09
855000.E+00  1079.12E-05  3960.12E-09
870000.E+00  6408.00E-06  1285.29E-09
885000.E+00  6241.43E-06  8934.42E-10
900000.E+00  4051.41E-06  5607.89E-10
915000.E+00  3345.50E-06  1662.18E-09
930000.E+00  3998.30E-06  8104.17E-11
945000.E+00  2504.25E-06  4370.79E-10
960000.E+00  2683.93E-06  9437.91E-12
975000.E+00  2623.92E-06  8268.54E-10
990000.E+00  1770.63E-06  5754.91E-12
100500.E+01  2007.45E-06  7378.23E-12
102000.E+01  2435.52E-06  1421.72E-11
103500.E+01  2542.91E-06  1123.75E-09
105000.E+01  1471.48E-06  7400.25E-12
106500.E+01  1210.41E-06  2860.54E-09
108000.E+01  3786.69E-07  3682.32E-11
109500.E+01  3467.07E-07  0000.00E+00
111000.E+01  3933.94E-07  1675.48E-11
112500.E+01  3976.53E-07  9220.28E-13
114000.E+01  3966.96E-07  0000.00E+00
115500.E+01  4008.18E-07  9556.08E-13
117000.E+01  3973.50E-07  2496.18E-12
118500.E+01  3905.86E-07  2037.47E-13
120000.E+01  4535.14E-07  0000.00E+00
121500.E+01  4568.93E-07  1464.69E-12
123000.E+01  5036.19E-07  4731.24E-10
124500.E+01  4969.72E-07  2475.20E-11
126000.E+01  4770.89E-07  1486.39E-12
127500.E+01  5031.76E-07  0000.00E+00
129000.E+01  5779.42E-07  2307.82E-12
130500.E+01  6079.95E-07  5256.37E-13
132000.E+01  6849.30E-07  1595.30E-12
133500.E+01  7309.53E-07  3111.45E-12
135000.E+01  8334.31E-07  2722.72E-11
136500.E+01  1011.17E-06  4037.43E-12
138000.E+01  1402.35E-06  5757.45E-12
139500.E+01  1774.42E-07  4425.36E-10
141000.E+01  0000.00E+00  0000.00E+00
142500.E+01  0000.00E+00  0000.00E+00
144000.E+01  0000.00E+00  0000.00E+00
145500.E+01  0000.00E+00  0000.00E+00
147000.E+01  0000.00E+00  0000.00E+00
148500.E+01  0000.00E+00  0000.00E+00
150000.E+01  0000.00E+00  0000.00E+00
